     Index              y_true              y_pred        descriptor_1
      1609    0.6545307116E+01    0.6267799465E+01    0.6098362059E-02
      1610    0.6290034611E+01    0.5998447699E+01    0.4817278030E+00
      1611    0.6401400541E+01    0.6312423592E+01   -0.7270026333E-01
      1612    0.6390935107E+01    0.5851704767E+01    0.7408508816E+00
      1613    0.6369215857E+01    0.6551506585E+01   -0.4948801952E+00
      1614    0.5782472624E+01    0.6147556539E+01    0.2184269332E+00
      1615    0.6656098202E+01    0.5974729718E+01    0.5236097271E+00
      1616    0.4729974286E+01    0.6081660738E+01    0.3347877188E+00
      1617    0.5902002891E+01    0.6112055424E+01    0.2811158690E+00
      1618    0.5666517981E+01    0.6025666605E+01    0.4336638410E+00
      1619    0.6648360011E+01    0.5865312515E+01    0.7168219106E+00
      1620    0.6290034611E+01    0.5821923125E+01    0.7934402002E+00
      1621    0.6320146286E+01    0.5965112134E+01    0.5405927457E+00
      1622    0.5928395852E+01    0.6353798485E+01   -0.1457612924E+00
      1623    0.6522444234E+01    0.5977566583E+01    0.5186003040E+00
      1624    0.6421603927E+01    0.6247764586E+01    0.4147655193E-01
      1625    0.6334453751E+01    0.5911577773E+01    0.6351253275E+00
      1626    0.6480006943E+01    0.6412306207E+01   -0.2490759862E+00
      1627    0.5980911938E+01    0.5806556332E+01    0.8205753445E+00
      1628    0.4814913181E+01    0.6237494434E+01    0.5961189576E-01
      1629    0.6367355921E+01    0.5976410425E+01    0.5206418829E+00
      1630    0.6198657087E+01    0.5977566583E+01    0.5186003040E+00
      1631    0.6725094521E+01    0.6472631633E+01   -0.3556004361E+00
      1632    0.5942999593E+01    0.6200242084E+01    0.1253932137E+00
      1633    0.5955206538E+01    0.5835700625E+01    0.7691114758E+00
      1634    0.7173186268E+01    0.6355632790E+01   -0.1490003628E+00
      1635    0.6330413773E+01    0.6623889933E+01   -0.6226968871E+00
      1636    0.6411619706E+01    0.6580655735E+01   -0.5463526401E+00
      1637    0.7004321374E+01    0.6428219890E+01   -0.2771768463E+00
      1638    0.5472756449E+01    0.6496543947E+01   -0.3978255177E+00
      1639    0.5817565370E+01    0.6588226040E+01   -0.5597205136E+00
      1640    0.6033423755E+01    0.6344038540E+01   -0.1285268880E+00
      1641    0.5950364854E+01    0.6216453737E+01    0.9676619018E-01
      1642    0.6198657087E+01    0.6478856556E+01   -0.3665925926E+00
      1643    0.6607455023E+01    0.6176533315E+01    0.1672588709E+00
      1644    0.6450249108E+01    0.6244253159E+01    0.4767713619E-01
      1645    0.4949877704E+01    0.5921712899E+01    0.6172284184E+00
      1646    0.6863917377E+01    0.6091864088E+01    0.3167703369E+00
      1647    0.6586587305E+01    0.6046540831E+01    0.3968035061E+00
      1648    0.7079181246E+01    0.6283978549E+01   -0.2247115130E-01
      1649    0.6708420900E+01    0.6453104212E+01   -0.3211183297E+00
      1650    0.6243038049E+01    0.6103439247E+01    0.2963305725E+00
      1651    0.6247973266E+01    0.6478856556E+01   -0.3665925926E+00
      1652    0.6181843588E+01    0.5887738226E+01    0.6772219162E+00
      1653    0.5463892989E+01    0.6347937728E+01   -0.1354121911E+00
      1654    0.5719331287E+01    0.6024620495E+01    0.4355110924E+00
      1655    0.5694605199E+01    0.5887738226E+01    0.6772219162E+00
      1656    0.6374748346E+01    0.6059001006E+01    0.3748009532E+00
      1657    0.6550228353E+01    0.5887738226E+01    0.6772219162E+00
      1658    0.5911690159E+01    0.6137279067E+01    0.2365752023E+00
      1659    0.4881954971E+01    0.5794951549E+01    0.8410674184E+00
      1660    0.6021189299E+01    0.6020003636E+01    0.4436636820E+00
      1661    0.6551449998E+01    0.6291892037E+01   -0.3644502583E-01
      1662    0.5488550717E+01    0.5813999993E+01    0.8074311034E+00
      1663    0.5117271296E+01    0.6101997649E+01    0.2988761896E+00
      1664    0.5989894564E+01    0.5794754508E+01    0.8414153597E+00
      1665    0.5909020854E+01    0.5951207709E+01    0.5651455966E+00
      1666    0.6623249290E+01    0.6220259553E+01    0.9004576697E-01
      1667    0.5426511261E+01    0.5925399377E+01    0.6107187241E+00
      1668    0.6214843848E+01    0.6055891681E+01    0.3802914937E+00
      1669    0.5998259338E+01    0.5798942699E+01    0.8340197265E+00
      1670    0.6149219113E+01    0.6305185930E+01   -0.5991978171E-01
      1671    0.6195899652E+01    0.5931406298E+01    0.6001115239E+00
      1672    0.6049218023E+01    0.6184177447E+01    0.1537606335E+00
      1673    0.5586587305E+01    0.5918452260E+01    0.6229861525E+00
      1674    0.6571708832E+01    0.6198418364E+01    0.1286135947E+00
      1675    0.6079181246E+01    0.6420037182E+01   -0.2627275742E+00
      1676    0.4620136055E+01    0.6207492319E+01    0.1125905321E+00
      1677    0.6681241237E+01    0.6368031732E+01   -0.1708947874E+00
      1678    0.6682145076E+01    0.6384352363E+01   -0.1997142476E+00
      1679    0.6674861141E+01    0.6390694600E+01   -0.2109135607E+00
      1680    0.5919078092E+01    0.5977566583E+01    0.5186003040E+00
      1681    0.6079181246E+01    0.5868413313E+01    0.7113464286E+00
      1682    0.6485721426E+01    0.6432237349E+01   -0.2842709945E+00
      1683    0.6365487985E+01    0.6371857640E+01   -0.1776506914E+00
      1684    0.6514547753E+01    0.6215238404E+01    0.9891226216E-01
      1685    0.5990782692E+01    0.5941903339E+01    0.5815755323E+00
      1686    0.6764176132E+01    0.6026046969E+01    0.4329921831E+00
      1687    0.6278753601E+01    0.6294829401E+01   -0.4163191204E-01
      1688    0.6472756449E+01    0.6180873787E+01    0.1595943356E+00
      1689    0.6372912003E+01    0.6046540831E+01    0.3968035061E+00
      1690    0.6748962861E+01    0.6291892037E+01   -0.3644502583E-01
      1691    0.6495544338E+01    0.6016770575E+01    0.4493727182E+00
      1692    0.6858537198E+01    0.6238356685E+01    0.5808930676E-01
      1693    0.6626340367E+01    0.6201455426E+01    0.1232506592E+00
      1694    0.6431363764E+01    0.6394864647E+01   -0.2182771550E+00
      1695    0.6071882007E+01    0.5980690767E+01    0.5130835275E+00
      1696    0.6328379603E+01    0.6341682400E+01   -0.1243663461E+00
      1697    0.5724275870E+01    0.6232296553E+01    0.6879046953E-01
      1698    0.6096910013E+01    0.6393346335E+01   -0.2155960747E+00
      1699    0.6735598900E+01    0.6065206851E+01    0.3638424865E+00
      1700    0.6615950052E+01    0.5819539436E+01    0.7976493896E+00
      1701    0.6346352974E+01    0.5853348189E+01    0.7379488768E+00
      1702    0.6071882007E+01    0.6179939546E+01    0.1612440454E+00
      1703    0.5713490543E+01    0.5940496990E+01    0.5840589053E+00
      1704    0.6164352856E+01    0.5955386926E+01    0.5577658092E+00
      1705    0.6606381365E+01    0.5842544772E+01    0.7570258750E+00
      1706    0.4820201459E+01    0.6133475740E+01    0.2432912317E+00
      1707    0.7555094449E+01    0.6366919747E+01   -0.1689312110E+00
      1708    0.7004321374E+01    0.6122031953E+01    0.2634990129E+00
      1709    0.7240549248E+01    0.6640612408E+01   -0.6522259347E+00
      1710    0.7127104798E+01    0.6456449694E+01   -0.3270258812E+00
      1711    0.6973127854E+01    0.6572738473E+01   -0.5323721016E+00
      1712    0.5545307116E+01    0.5986501586E+01    0.5028226075E+00
      1713    0.7071882007E+01    0.6432237349E+01   -0.2842709945E+00
      1714    0.6322219295E+01    0.6285116225E+01   -0.2448009338E-01
      1715    0.6571708832E+01    0.5938975683E+01    0.5867452755E+00
      1716    0.6559906625E+01    0.6391592077E+01   -0.2124983529E+00
      1717    0.6669316881E+01    0.6688210601E+01   -0.7362762540E+00
      1718    0.6840733235E+01    0.6524800131E+01   -0.4477211372E+00
      1719    0.7149219113E+01    0.6485166988E+01   -0.3777357426E+00
      1720    0.7071882007E+01    0.6470102568E+01   -0.3511345373E+00
      1721    0.6833147112E+01    0.6542052467E+01   -0.4781858294E+00
      1722    0.6801403710E+01    0.6542052467E+01   -0.4781858294E+00
      1723    0.7110589710E+01    0.6485945563E+01   -0.3791105727E+00
      1724    0.6833784375E+01    0.6448585632E+01   -0.3131392849E+00
      1725    0.6914343157E+01    0.6470102568E+01   -0.3511345373E+00
      1726    0.6392696953E+01    0.6216453737E+01    0.9676619018E-01
      1727    0.6489958479E+01    0.6485945563E+01   -0.3791105727E+00
      1728    0.7045322979E+01    0.6569562332E+01   -0.5267635768E+00
      1729    0.6959994838E+01    0.6594412962E+01   -0.5706455650E+00
      1730    0.6992995098E+01    0.6189233478E+01    0.1448325413E+00
      1731    0.7390935107E+01    0.6161033595E+01    0.1946287432E+00
      1732    0.7107209970E+01    0.6021481296E+01    0.4410543846E+00
      1733    0.6540329475E+01    0.6528752207E+01   -0.4546998318E+00
      1734    0.6684845362E+01    0.6572738473E+01   -0.5323721016E+00
      1735    0.6492760389E+01    0.6532154014E+01   -0.4607068445E+00
      1736    0.7411619706E+01    0.6232296553E+01    0.6879046953E-01
      1737    0.7086359831E+01    0.5794951549E+01    0.8410674184E+00
      1738    0.6444044796E+01    0.5999942697E+01    0.4790878912E+00
      1739    0.6729974286E+01    0.6550182431E+01   -0.4925419646E+00
      1740    0.7117271296E+01    0.6179939546E+01    0.1612440454E+00
      1741    0.6468347330E+01    0.6511819427E+01   -0.4247994199E+00
      1742    0.5947433722E+01    0.6027389248E+01    0.4306219456E+00
      1743    0.6783903579E+01    0.6189233478E+01    0.1448325413E+00
      1744    0.6537819095E+01    0.6492852084E+01   -0.3913063160E+00
      1745    0.6819543936E+01    0.6504512664E+01   -0.4118969188E+00
      1746    0.5996511672E+01    0.6547921672E+01   -0.4885498494E+00
      1747    0.6602059991E+01    0.6643947878E+01   -0.6581158088E+00
      1748    0.6503790683E+01    0.6430368614E+01   -0.2809711266E+00
      1749    0.7170261715E+01    0.6381434660E+01   -0.1945620811E+00
      1750    0.6152288344E+01    0.6320528828E+01   -0.8701273318E-01
      1751    0.5980911938E+01    0.6108041769E+01    0.2882033004E+00
      1752    0.6895422546E+01    0.6536451936E+01   -0.4682962446E+00
      1753    0.5611723308E+01    0.6559694213E+01   -0.5093381552E+00
      1754    0.5638489257E+01    0.6301233760E+01   -0.5294092154E-01
      1755    0.6281033367E+01    0.6099241224E+01    0.3037435674E+00
      1756    0.6484299839E+01    0.6348502005E+01   -0.1364086084E+00
      1757    0.6495544338E+01    0.6506135308E+01   -0.4147622315E+00
      1758    0.6267171728E+01    0.6549802503E+01   -0.4918710767E+00
      1759    0.6086359831E+01    0.6372292594E+01   -0.1784187463E+00
      1760    0.6992995098E+01    0.6598965153E+01   -0.5786839614E+00
      1761    0.6454844860E+01    0.6229681979E+01    0.7340736344E-01
      1762    0.5830588669E+01    0.6401542913E+01   -0.2300698386E+00
      1763    0.6296665190E+01    0.6465789366E+01   -0.3435181543E+00
      1764    0.6025305865E+01    0.6373984436E+01   -0.1814062514E+00
      1765    0.6732393760E+01    0.6519462026E+01   -0.4382949501E+00
      1766    0.5877946952E+01    0.6360830377E+01   -0.1581784184E+00
      1767    0.6602059991E+01    0.6577399966E+01   -0.5406035065E+00
      1768    0.4904174368E+01    0.6371349601E+01   -0.1767535798E+00
      1769    0.5793091600E+01    0.6606834677E+01   -0.5925802039E+00
      1770    0.6578639210E+01    0.6327281629E+01   -0.9893703098E-01
      1771    0.6004321374E+01    0.6108041769E+01    0.2882033004E+00
      1772    0.7045322979E+01    0.6396932376E+01   -0.2219284135E+00
      1773    0.6437750563E+01    0.5851097985E+01    0.7419223551E+00
      1774    0.6146128036E+01    0.5895404624E+01    0.6636843613E+00
      1775    0.6127104798E+01    0.5895404624E+01    0.6636843613E+00
      1776    0.6551449998E+01    0.6601633930E+01   -0.5833965678E+00
      1777    0.6285557309E+01    0.6197112988E+01    0.1309186659E+00
      1778    0.6555094449E+01    0.6396932376E+01   -0.2219284135E+00
      1779    0.6356025857E+01    0.6492852084E+01   -0.3913063160E+00
      1780    0.7382017043E+01    0.6619075900E+01   -0.6141961232E+00
      1781    0.5903089987E+01    0.6207492319E+01    0.1125905321E+00
      1782    0.6496929648E+01    0.6161033595E+01    0.1946287432E+00
      1783    0.5940516485E+01    0.6220259553E+01    0.9004576697E-01
      1784    0.5690196080E+01    0.6044756196E+01    0.3999548680E+00
      1785    0.6701567985E+01    0.6557605248E+01   -0.5056493985E+00
      1786    0.5674861141E+01    0.6441423240E+01   -0.3004917177E+00
      1787    0.5541579244E+01    0.6161033595E+01    0.1946287432E+00
      1788    0.5569373910E+01    0.6218505628E+01    0.9314289944E-01
      1789    0.6451786436E+01    0.6307368283E+01   -0.6377344741E-01
      1790    0.6462397998E+01    0.6202969314E+01    0.1205773895E+00
      1791    0.6830588669E+01    0.6550713135E+01   -0.4934790977E+00
      1792    0.6722633923E+01    0.6642569957E+01   -0.6556826346E+00
      1793    0.6146128036E+01    0.6099665652E+01    0.3029941003E+00
      1794    0.6495544338E+01    0.6478856556E+01   -0.3665925926E+00
      1795    0.5307496038E+01    0.6435574429E+01   -0.2901637109E+00
      1796    0.6786041210E+01    0.6440516381E+01   -0.2988903585E+00
      1797    0.6778151250E+01    0.6511819427E+01   -0.4247994199E+00
      1798    0.5130333768E+01    0.6140971446E+01    0.2300550880E+00
      1799    0.6421603927E+01    0.6377904431E+01   -0.1883282958E+00
      1800    0.6550228353E+01    0.6194257061E+01    0.1359617481E+00
      1801    0.5980457892E+01    0.6259533709E+01    0.2069428192E-01
      1802    0.5547774705E+01    0.6579685381E+01   -0.5446391603E+00
      1803    0.5330413773E+01    0.6291892037E+01   -0.3644502583E-01
      1804    0.6450249108E+01    0.6282381780E+01   -0.1965152807E-01
      1805    0.6636487896E+01    0.6336932549E+01   -0.1159789150E+00
      1806    0.5830588669E+01    0.5990977902E+01    0.4949181940E+00
      1807    0.6613841822E+01    0.6323855883E+01   -0.9288774543E-01
      1808    0.6408239965E+01    0.6519462026E+01   -0.4382949501E+00
      1809    0.6149219113E+01    0.5875303608E+01    0.6991793392E+00
      1810    0.4949390007E+01    0.6200242084E+01    0.1253932137E+00
      1811    0.4877371346E+01    0.6417376595E+01   -0.2580294297E+00
      1812    0.5527629901E+01    0.6343495924E+01   -0.1275687211E+00
      1813    0.4888179494E+01    0.6156928702E+01    0.2018772862E+00
      1814    0.5875639937E+01    0.6598965153E+01   -0.5786839614E+00
      1815    0.6853089530E+01    0.6415031655E+01   -0.2538886636E+00
      1816    0.5853089530E+01    0.6088161520E+01    0.3233084414E+00
      1817    0.5734799830E+01    0.5990977902E+01    0.4949181940E+00
      1818    0.4871572936E+01    0.6080197795E+01    0.3373710264E+00
      1819    0.5354108439E+01    0.6025666605E+01    0.4336638410E+00
      1820    0.5397940009E+01    0.5977566583E+01    0.5186003040E+00
      1821    0.5311753861E+01    0.5934426358E+01    0.5947786100E+00
      1822    0.6008600172E+01    0.6275947741E+01   -0.8290109724E-02
      1823    0.4969881644E+01    0.6094989829E+01    0.3112508088E+00
      1824    0.7181843588E+01    0.6406095940E+01   -0.2381097101E+00
      1825    0.5352182518E+01    0.5887738226E+01    0.6772219162E+00
      1826    0.5755112266E+01    0.5887738226E+01    0.6772219162E+00
      1827    0.5683047038E+01    0.6046540831E+01    0.3968035061E+00
      1828    0.6502427120E+01    0.6638621110E+01   -0.6487096425E+00
      1829    0.5356025857E+01    0.5950213437E+01    0.5669013124E+00
      1830    0.5698100546E+01    0.6197504838E+01    0.1302267253E+00
      1831    0.5987219230E+01    0.6013750082E+01    0.4547063952E+00
      1832    0.4350248018E+01    0.5974099762E+01    0.5247221219E+00
      1833    0.5775246260E+01    0.6450258122E+01   -0.3160926175E+00
      1834    0.5860936621E+01    0.6510241192E+01   -0.4220125247E+00
      1835    0.6793091600E+01    0.6196132473E+01    0.1326500883E+00
      1836    0.5827369273E+01    0.5964225571E+01    0.5421582640E+00
      1837    0.5271841607E+01    0.5809381686E+01    0.8155862492E+00
      1838    0.6828015064E+01    0.6288514893E+01   -0.3048156335E-01
      1839    0.5935003151E+01    0.6166231000E+01    0.1854510094E+00
      1840    0.5110589710E+01    0.5974099762E+01    0.5247221219E+00
      1841    0.4988558957E+01    0.5920713083E+01    0.6189939237E+00
      1842    0.5872738827E+01    0.6318138103E+01   -0.8279111892E-01
      1843    0.5571708832E+01    0.6033064569E+01    0.4206002945E+00
      1844    0.6155336037E+01    0.6307368283E+01   -0.6377344741E-01
      1845    0.5820857989E+01    0.6057619589E+01    0.3772403022E+00
      1846    0.5681241237E+01    0.6330272703E+01   -0.1042187598E+00
      1847    0.6760422483E+01    0.6432237349E+01   -0.2842709945E+00
      1848    0.6774516966E+01    0.6520488355E+01   -0.4401072730E+00
      1849    0.6820857989E+01    0.6435574429E+01   -0.2901637109E+00
      1850    0.6064457989E+01    0.6229681979E+01    0.7340736344E-01
      1851    0.5305351369E+01    0.6242650491E+01    0.5050717586E-01
      1852    0.5640481437E+01    0.5955386926E+01    0.5577658092E+00
      1853    0.6232996110E+01    0.6342272607E+01   -0.1254085507E+00
      1854    0.6245512668E+01    0.5851097985E+01    0.7419223551E+00
      1855    0.5599883072E+01    0.5837168086E+01    0.7665201889E+00
      1856    0.6093421685E+01    0.6490897154E+01   -0.3878542422E+00
      1857    0.5164352856E+01    0.5970372173E+01    0.5313044094E+00
      1858    0.5309630167E+01    0.5916480381E+01    0.6264681551E+00
      1859    0.5675778342E+01    0.6227057012E+01    0.7804260907E-01
      1860    0.5927883410E+01    0.5920182522E+01    0.6199308045E+00
      1861    0.5033423755E+01    0.6343030296E+01   -0.1267465006E+00
      1862    0.4913283902E+01    0.6343030296E+01   -0.1267465006E+00
      1863    0.6588831726E+01    0.6530702471E+01   -0.4581436661E+00
      1864    0.5480006943E+01    0.6118204768E+01    0.2702571725E+00
      1865    0.5841984805E+01    0.6430368614E+01   -0.2809711266E+00
      1866    0.6117271296E+01    0.6404281596E+01   -0.2349058863E+00
      1867    0.5929418926E+01    0.6034028723E+01    0.4188977607E+00
      1868    0.4850033258E+01    0.6404800912E+01   -0.2358229105E+00
      1869    0.6093421685E+01    0.6118413848E+01    0.2698879726E+00
      1870    0.5357934847E+01    0.5848690915E+01    0.7461728318E+00
      1871    0.6818885415E+01    0.6099241224E+01    0.3037435674E+00
      1872    0.5829303773E+01    0.5934426358E+01    0.5947786100E+00
      1873    0.5838849091E+01    0.6034028723E+01    0.4188977607E+00
      1874    0.5749736316E+01    0.6200242084E+01    0.1253932137E+00
      1875    0.5679427897E+01    0.5970372173E+01    0.5313044094E+00
      1876    0.5696356389E+01    0.5807495766E+01    0.8189164630E+00
      1877    0.5679427897E+01    0.5799298846E+01    0.8333908321E+00
      1878    0.5463892989E+01    0.5897127320E+01    0.6606423726E+00
      1879    0.5848189117E+01    0.5828628920E+01    0.7815989059E+00
      1880    0.5245512668E+01    0.5837168086E+01    0.7665201889E+00
      1881    0.5710963119E+01    0.5953430078E+01    0.5612212703E+00
      1882    0.6184691431E+01    0.5936445513E+01    0.5912131262E+00
      1883    0.4673020907E+01    0.6391592077E+01   -0.2124983529E+00
      1884    0.4784617293E+01    0.6311704559E+01   -0.7143057346E-01
      1885    0.6978180517E+01    0.6314931943E+01   -0.7712958378E-01
      1886    0.5910624405E+01    0.5986094904E+01    0.5035407388E+00
      1887    0.5561101384E+01    0.5957792313E+01    0.5535183043E+00
      1888    0.5252853031E+01    0.6434624460E+01   -0.2884862275E+00
      1889    0.5522444234E+01    0.5832344200E+01    0.7750383514E+00
      1890    0.5631443769E+01    0.6325327114E+01   -0.9548568963E-01
      1891    0.5633468456E+01    0.5857431592E+01    0.7307382820E+00
      1892    0.5861534411E+01    0.5965112134E+01    0.5405927457E+00
      1893    0.6357934847E+01    0.6140327709E+01    0.2311918174E+00
      1894    0.5570542940E+01    0.5887738226E+01    0.6772219162E+00
      1895    0.6408239965E+01    0.6229681979E+01    0.7340736344E-01
      1896    0.6472756449E+01    0.6565513373E+01   -0.5196138021E+00
      1897    0.6450249108E+01    0.6307368283E+01   -0.6377344741E-01
      1898    0.5600972896E+01    0.5974099762E+01    0.5247221219E+00
      1899    0.6509202522E+01    0.5837168086E+01    0.7665201889E+00
      1900    0.6330413773E+01    0.5795406864E+01    0.8402634108E+00
      1901    0.5765668555E+01    0.5913207566E+01    0.6322473904E+00
      1902    0.6735598900E+01    0.6053668291E+01    0.3842176222E+00
      1903    0.5828659897E+01    0.5805645473E+01    0.8221837661E+00
      1904    0.5542825427E+01    0.5818183734E+01    0.8000433290E+00
      1905    0.4301029996E+01    0.5944750286E+01    0.5765483077E+00
      1906    0.5572871602E+01    0.6242650491E+01    0.5050717586E-01
      1907    0.5556302501E+01    0.5955386926E+01    0.5577658092E+00
      1908    0.5424881637E+01    0.5842179912E+01    0.7576701559E+00
      1909    0.5658964843E+01    0.5862536266E+01    0.7217242942E+00
      1910    0.6000000000E+01    0.5797635538E+01    0.8363279497E+00
      1911    0.5963787827E+01    0.5799298846E+01    0.8333908321E+00
      1912    0.6495544338E+01    0.6383437729E+01   -0.1980991604E+00
      1913    0.6110589710E+01    0.6205686483E+01    0.1157793310E+00
      1914    0.5846955325E+01    0.5958000377E+01    0.5531509001E+00
      1915    0.5699837726E+01    0.6108041769E+01    0.2882033004E+00
      1916    0.5447158031E+01    0.6158423533E+01    0.1992376688E+00
      1917    0.5857935265E+01    0.5806556332E+01    0.8205753445E+00
      1918    0.5997823081E+01    0.5887738226E+01    0.6772219162E+00
      1919    0.6346352974E+01    0.5794863980E+01    0.8412220513E+00
      1920    0.5274157849E+01    0.5905836805E+01    0.6452629028E+00
      1921    0.5354108439E+01    0.5799298846E+01    0.8333908321E+00
      1922    0.4787460475E+01    0.6022876646E+01    0.4385904337E+00
      1923    0.6369215857E+01    0.6024620495E+01    0.4355110924E+00
      1924    0.5553883027E+01    0.5927305680E+01    0.6073525168E+00
      1925    0.6064457989E+01    0.5946604834E+01    0.5732734915E+00
      1926    0.6276461804E+01    0.6330751620E+01   -0.1050644460E+00
      1927    0.5656098202E+01    0.5955386926E+01    0.5577658092E+00
      1928    0.5551449998E+01    0.5951720220E+01    0.5642405894E+00
      1929    0.5910624405E+01    0.6498630071E+01   -0.4015092588E+00
      1930    0.5264817823E+01    0.5916480381E+01    0.6264681551E+00
      1931    0.5631443769E+01    0.5833531872E+01    0.7729411247E+00
      1932    0.6071882007E+01    0.5986094904E+01    0.5035407388E+00
      1933    0.5795880017E+01    0.5877446369E+01    0.6953955878E+00
      1934    0.6178976947E+01    0.6086770739E+01    0.3257643245E+00
      1935    0.6267171728E+01    0.6303542935E+01   -0.5701853171E-01
      1936    0.6176091259E+01    0.6183049512E+01    0.1557523754E+00
      1937    0.5334453751E+01    0.5809795161E+01    0.8148561222E+00
      1938    0.5727541257E+01    0.5955386926E+01    0.5577658092E+00
      1939    0.5768638101E+01    0.5823312039E+01    0.7909876134E+00
      1940    0.5878521796E+01    0.5894760344E+01    0.6648220490E+00
      1941    0.5344392274E+01    0.5887738226E+01    0.6772219162E+00
      1942    0.5836956737E+01    0.5799479074E+01    0.8330725785E+00
      1943    0.5155336037E+01    0.5826598086E+01    0.7851850139E+00
      1944    0.6530199698E+01    0.6371349601E+01   -0.1767535798E+00
      1945    0.5448706320E+01    0.5794951549E+01    0.8410674184E+00
      1946    0.5764922985E+01    0.5799298846E+01    0.8333908321E+00
      1947    0.5380211242E+01    0.5798044034E+01    0.8356066154E+00
      1948    0.5772321707E+01    0.6407099969E+01   -0.2398826540E+00
      1949    0.6117271296E+01    0.6189233478E+01    0.1448325413E+00
      1950    0.5703291378E+01    0.6034028723E+01    0.4188977607E+00
      1951    0.5778874472E+01    0.6220891815E+01    0.8892929932E-01
      1952    0.5822168079E+01    0.5795214785E+01    0.8406025888E+00
      1953    0.5513217600E+01    0.6640612408E+01   -0.6522259347E+00
      1954    0.5487138375E+01    0.6047501351E+01    0.3951073909E+00
      1955    0.5818225894E+01    0.5964225571E+01    0.5421582640E+00
      1956    0.6103803721E+01    0.5887738226E+01    0.6772219162E+00
      1957    0.5123851641E+01    0.5860216555E+01    0.7258205097E+00
      1958    0.6096910013E+01    0.5977566583E+01    0.5186003040E+00
      1959    0.6679427897E+01    0.6156928702E+01    0.2018772862E+00
      1960    0.5864511081E+01    0.5938469108E+01    0.5876398004E+00
      1961    0.5328379603E+01    0.5802302375E+01    0.8280871090E+00
      1962    0.5474216264E+01    0.6036812854E+01    0.4139814597E+00
      1963    0.5773054693E+01    0.6105778500E+01    0.2921998486E+00
      1964    0.5569373910E+01    0.5872873115E+01    0.7034711766E+00
      1965    0.5459392488E+01    0.6082591030E+01    0.3331449804E+00
      1966    0.6252853031E+01    0.6291892037E+01   -0.3644502583E-01
      1967    0.5390935107E+01    0.5908100816E+01    0.6412650429E+00
      1968    0.5301029996E+01    0.5797915453E+01    0.8358336674E+00
      1969    0.5401400541E+01    0.5798686769E+01    0.8344716559E+00
      1970    0.5906873535E+01    0.5955386926E+01    0.5577658092E+00
      1971    0.4565847819E+01    0.5887738226E+01    0.6772219162E+00
      1972    0.5247973266E+01    0.5955386926E+01    0.5577658092E+00
      1973    0.5021189299E+01    0.5852720453E+01    0.7390573520E+00
      1974    0.4939019776E+01    0.5934426358E+01    0.5947786100E+00
      1975    0.5823474229E+01    0.5863878372E+01    0.7193543643E+00
      1976    0.5874481818E+01    0.5837168086E+01    0.7665201889E+00
      1977    0.5578639210E+01    0.6307368283E+01   -0.6377344741E-01
      1978    0.5499687083E+01    0.6154393449E+01    0.2063541112E+00
      1979    0.4931457871E+01    0.6071394172E+01    0.3529167282E+00
      1980    0.5475671188E+01    0.6033064569E+01    0.4206002945E+00
      1981    0.5444044796E+01    0.5796675397E+01    0.8380233956E+00
      1982    0.5489958479E+01    0.6044756196E+01    0.3999548680E+00
      1983    0.4630427875E+01    0.5796357027E+01    0.8385855831E+00
      1984    0.6465382851E+01    0.6036812854E+01    0.4139814597E+00
      1985    0.6511883361E+01    0.6322380063E+01   -0.9028169946E-01
      1986    0.5892094603E+01    0.5843343927E+01    0.7556147037E+00
      1987    0.5466867620E+01    0.5854768018E+01    0.7354417003E+00
      1988    0.5064457989E+01    0.5852720453E+01    0.7390573520E+00
      1989    0.5413299764E+01    0.5796357027E+01    0.8385855831E+00
      1990    0.5698970004E+01    0.5909702904E+01    0.6384360291E+00
      1991    0.6326335861E+01    0.5831002223E+01    0.7774080548E+00
      1992    0.5831869774E+01    0.5895773210E+01    0.6630335003E+00
      1993    0.5318063335E+01    0.5887738226E+01    0.6772219162E+00
      1994    0.6642464520E+01    0.6199247879E+01    0.1271488122E+00
      1995    0.5184691431E+01    0.5795858699E+01    0.8394655461E+00
      1996    0.5635483747E+01    0.5887738226E+01    0.6772219162E+00
      1997    0.5025305865E+01    0.6112055424E+01    0.2811158690E+00
      1998    0.5309630167E+01    0.5821966607E+01    0.7933634171E+00
      1999    0.5292256071E+01    0.5901052878E+01    0.6537105040E+00
      2000    0.5697229343E+01    0.5800027400E+01    0.8321043293E+00
      2001    0.6089905111E+01    0.5794863980E+01    0.8412220513E+00
      2002    0.6117271296E+01    0.6351725464E+01   -0.1421006889E+00
      2003    0.6451786436E+01    0.6053668291E+01    0.3842176222E+00
      2004    0.5936513742E+01    0.6017892341E+01    0.4473918703E+00
      2005    0.6017033339E+01    0.6390694600E+01   -0.2109135607E+00
      2006    0.5815577748E+01    0.5964594917E+01    0.5415060623E+00
      2007    0.4770852012E+01    0.5910602075E+01    0.6368482452E+00
      2008    0.5920123326E+01    0.5821892541E+01    0.7934942065E+00
      2009    0.5315970345E+01    0.5796357027E+01    0.8385855831E+00
      2010    0.4574031268E+01    0.5812719560E+01    0.8096921320E+00
      2011    0.6472756449E+01    0.6364686703E+01   -0.1649880352E+00
      2012    0.5928907690E+01    0.6390694600E+01   -0.2109135607E+00
      2013    0.5214843848E+01    0.5795262273E+01    0.8405187329E+00
      2014    0.5927370363E+01    0.6008916795E+01    0.4632411587E+00
