     Index              y_true              y_pred        descriptor_1        descriptor_2        descriptor_3
       879   -0.2392545728E+01   -0.2870038196E+01    0.4393238153E+00    0.9860603433E+00    0.0000000000E+00
       880   -0.2841639619E+01   -0.2337583687E+01    0.8408225510E-01    0.3807889132E+00    0.1615990266E+04
       881   -0.2946924247E+01   -0.2667461611E+01    0.1943201891E+00    0.7771254142E+00    0.6715940305E+04
       882   -0.2489455928E+01   -0.2971111529E+01    0.3025373786E+00    0.1475045546E+01    0.2705491747E+04
       883   -0.2192465446E+01   -0.3089397824E+01    0.6009069560E+00    0.1171774123E+01    0.0000000000E+00
       884   -0.2317855556E+01   -0.2759591903E+01    0.4628237829E+00    0.6383932291E+00    0.0000000000E+00
       885   -0.3341995285E+01   -0.2506704046E+01    0.1764220920E+00    0.4168150632E+00    0.6231773983E+04
       886   -0.2642066486E+01   -0.2962728291E+01    0.4866604477E+00    0.1115290223E+01    0.0000000000E+00
       887   -0.3812499020E+01   -0.2601410348E+01    0.1738187693E+00    0.6540976319E+00    0.6687738819E+04
       888   -0.3167495558E+01   -0.2980629244E+01    0.4488168338E+00    0.1208783394E+01    0.1129786592E+04
       889   -0.2829740339E+01   -0.3001593603E+01    0.5152875329E+00    0.1148198186E+01    0.0000000000E+00
       890   -0.3694663681E+01   -0.2903498826E+01    0.3679928902E+00    0.1006119199E+01    0.6001325136E+04
       891   -0.2351640672E+01   -0.2478701379E+01    0.8695477126E-01    0.4190632695E+00    0.9741869128E+04
       892   -0.2844666089E+01   -0.2585970837E+01    0.1599928730E+00    0.7446044893E+00    0.4255630991E+04
       893   -0.2548214638E+01   -0.2523626722E+01    0.1437773792E+00    0.5868240102E+00    0.5077427145E+04
       894   -0.2282330079E+01   -0.2505766550E+01    0.1532086591E+00    0.7207777532E+00    0.0000000000E+00
       895   -0.2671621824E+01   -0.2919588251E+01    0.4444803831E+00    0.1068578356E+01    0.8819319855E+03
       896   -0.2677782153E+01   -0.3031768682E+01    0.6545949190E+00    0.8899540764E+00    0.0000000000E+00
       897   -0.3205516833E+01   -0.3073961868E+01    0.5600775886E+00    0.1138901229E+01    0.2272129283E+04
       898   -0.2806877351E+01   -0.2919338242E+01    0.4373361727E+00    0.1120640733E+01    0.0000000000E+00
       899   -0.2974697003E+01   -0.2478027416E+01    0.2422027877E+00    0.4320523351E+00    0.0000000000E+00
       900   -0.2638273486E+01   -0.3120130454E+01    0.6054313618E+00    0.1191083679E+01    0.1260862212E+04
       901   -0.2879428372E+01   -0.2414439506E+01    0.5605483668E-01    0.3351035307E+00    0.9485654138E+04
       902   -0.2159267204E+01   -0.3128607105E+01    0.6137983857E+00    0.1243729178E+01    0.0000000000E+00
       903   -0.2739930282E+01   -0.3081068979E+01    0.5987049829E+00    0.1155189162E+01    0.0000000000E+00
       904   -0.2467246513E+01   -0.3173358281E+01    0.6485757341E+00    0.1234190641E+01    0.1071938775E+04
       905   -0.2404504550E+01   -0.3173787486E+01    0.6763148872E+00    0.1211114293E+01    0.0000000000E+00
       906   -0.3962601393E+01   -0.2980823610E+01    0.4599911129E+00    0.1044121398E+01    0.4569679889E+04
       907   -0.3494859522E+01   -0.2627458390E+01    0.1862984345E+00    0.6859870106E+00    0.6847718389E+04
       908   -0.3761971470E+01   -0.3011580077E+01    0.4054031261E+00    0.1187430960E+01    0.6312456243E+04
       909   -0.2782517898E+01   -0.2851715830E+01    0.3843072049E+00    0.9426025539E+00    0.3203199722E+04
       910   -0.2307153698E+01   -0.3166294030E+01    0.5949768728E+00    0.1307373680E+01    0.2022080863E+04
       911   -0.3452233907E+01   -0.3095053232E+01    0.5258679427E+00    0.1069144758E+01    0.7458365688E+04
       912   -0.2705535317E+01   -0.2609762786E+01    0.1122795619E+00    0.5145394733E+00    0.1442773134E+05
       913   -0.3533142756E+01   -0.3359364149E+01    0.6956381701E+00    0.1652732386E+01    0.0000000000E+00
       914   -0.2080399342E+01   -0.2498262849E+01    0.8408225510E-01    0.4365755785E+00    0.1076167163E+05
       915   -0.4119226411E+01   -0.3405664378E+01    0.6521607845E+00    0.1879984159E+01    0.0000000000E+00
       916   -0.1903090230E+01   -0.2957246124E+01    0.4868914221E+00    0.1067863600E+01    0.8080371220E+03
       917   -0.2387216884E+01   -0.2841328851E+01    0.3518447689E+00    0.1122535436E+01    0.0000000000E+00
       918   -0.3493504439E+01   -0.3001620231E+01    0.4599911129E+00    0.1120640733E+01    0.4027106836E+04
       919   -0.4202780948E+01   -0.3405664378E+01    0.6521607845E+00    0.1879984159E+01    0.0000000000E+00
       920   -0.3254150263E+01   -0.3178781049E+01    0.5536183086E+00    0.1035634245E+01    0.1210737782E+05
       921   -0.2896198673E+01   -0.2838069098E+01    0.2960921441E+00    0.1133437363E+01    0.2881117007E+04
       922   -0.4801535365E+01   -0.3405664378E+01    0.6521607845E+00    0.1879984159E+01    0.0000000000E+00
       923   -0.2705535317E+01   -0.2691163865E+01    0.1637987448E+00    0.9766669808E+00    0.5142226692E+04
       924   -0.4029685674E+01   -0.3432471434E+01    0.6930786758E+00    0.1432863271E+01    0.1042515257E+05
       925   -0.3661557451E+01   -0.3258153594E+01    0.6850981979E+00    0.1411884216E+01    0.0000000000E+00
       926   -0.2821025066E+01   -0.3302546920E+01    0.5796984751E+00    0.1784210692E+01    0.0000000000E+00
       927   -0.2882731025E+01   -0.3091398487E+01    0.5040856309E+00    0.1411725751E+01    0.0000000000E+00
       928   -0.3747163953E+01   -0.2848952406E+01    0.3993261617E+00    0.9866996936E+00    0.1016643915E+04
       929   -0.2742323105E+01   -0.3090703500E+01    0.6299390097E+00    0.1104839852E+01    0.0000000000E+00
       930   -0.4443781953E+01   -0.3167791183E+01    0.5873153832E+00    0.1319357257E+01    0.2284337205E+04
       931   -0.3958634953E+01   -0.3032482689E+01    0.5279109419E+00    0.1184379872E+01    0.3617915827E+03
       932   -0.2806877351E+01   -0.2492667585E+01    0.1024857012E+00    0.5356691954E+00    0.6815069209E+04
       933   -0.4307214750E+01   -0.2756270493E+01    0.4244733440E+00    0.5764844071E+00    0.3640081073E+04
       934   -0.3035272376E+01   -0.3023371142E+01    0.5877498428E+00    0.1029877042E+01    0.0000000000E+00
       935   -0.2559092019E+01   -0.3240911028E+01    0.5868604472E+00    0.1478323213E+01    0.3146136127E+04
       936   -0.2371611785E+01   -0.2720779733E+01    0.2739373440E+00    0.8362435768E+00    0.3931802996E+04
       937   -0.3850802448E+01   -0.3416685036E+01    0.2910800893E+00    0.8101879260E+00    0.4917472450E+05
       938   -0.2838634095E+01   -0.2844707308E+01    0.3843072049E+00    0.9015669092E+00    0.3765899031E+04
       939   -0.2357536172E+01   -0.2540785980E+01    0.1437773792E+00    0.5937284555E+00    0.6030525882E+04
       940   -0.1879426299E+01   -0.2977167573E+01    0.4378837431E+00    0.1124987367E+01    0.3650398787E+04
       941   -0.1772113475E+01   -0.3039981264E+01    0.4711947542E+00    0.1256255122E+01    0.2487592688E+04
       942   -0.1879426299E+01   -0.2571710203E+01    0.1192754755E+00    0.7892889579E+00    0.4666043393E+04
       943   -0.2027334732E+01   -0.2573005561E+01    0.1192754755E+00    0.7892889579E+00    0.4750977133E+04
       944   -0.2360514208E+01   -0.2246642694E+01    0.1277255146E+00    0.1005071885E+00    0.0000000000E+00
       945   -0.2244888268E+01   -0.2888849698E+01    0.3498771865E+00    0.1252384177E+01    0.0000000000E+00
       946   -0.2135489334E+01   -0.2244426046E+01    0.1257140891E+00    0.9954825833E-01    0.0000000000E+00
       947   -0.3243369216E+01   -0.2646634428E+01    0.2725322940E+00    0.7830836293E+00    0.4793588654E+03
       948   -0.3149358053E+01   -0.2947075005E+01    0.3654967029E+00    0.1367778648E+01    0.0000000000E+00
       949   -0.2767005668E+01   -0.2932738729E+01    0.3498771865E+00    0.1367904391E+01    0.0000000000E+00
       950   -0.2455932825E+01   -0.2522292278E+01    0.9657369969E-01    0.6205409749E+00    0.7000242334E+04
       951   -0.2798604788E+01   -0.2476190586E+01    0.1223044524E+00    0.7178397890E+00    0.0000000000E+00
       952   -0.3612622633E+01   -0.2952626238E+01    0.4974816240E+00    0.1062471130E+01    0.0000000000E+00
       953   -0.3389347288E+01   -0.2915014043E+01    0.4457435351E+00    0.1088880372E+01    0.0000000000E+00
       954   -0.2216811810E+01   -0.2499026926E+01    0.2074440747E+00    0.5715769121E+00    0.0000000000E+00
       955   -0.2906580767E+01   -0.3007911859E+01    0.5236648677E+00    0.1144522589E+01    0.0000000000E+00
       956   -0.3508648113E+01   -0.2880739777E+01    0.3553440172E+00    0.1217786995E+01    0.0000000000E+00
       957   -0.3292435785E+01   -0.3110912374E+01    0.6317226977E+00    0.1153708089E+01    0.0000000000E+00
       958   -0.2982969584E+01   -0.2502684992E+01    0.1001220878E+00    0.6904553598E+00    0.3758753059E+04
       959   -0.3557531206E+01   -0.3223891021E+01    0.6396192309E+00    0.1431938472E+01    0.0000000000E+00
       960   -0.3099636695E+01   -0.3178615254E+01    0.7106880343E+00    0.1140504210E+01    0.0000000000E+00
       961   -0.2995681636E+01   -0.3178615254E+01    0.7106880343E+00    0.1140504210E+01    0.0000000000E+00
       962   -0.3314264529E+01   -0.3093595851E+01    0.5542539739E+00    0.1217131177E+01    0.1962350559E+04
       963   -0.2995681636E+01   -0.2297545779E+01    0.6358756554E-01    0.2266449232E+00    0.4068151006E+04
       964   -0.3353603136E+01   -0.3193587159E+01    0.6159296301E+00    0.1409597090E+01    0.0000000000E+00
       965   -0.2974697003E+01   -0.2758995811E+01    0.3122731374E+00    0.1001744713E+01    0.0000000000E+00
       966   -0.3530188289E+01   -0.3341401729E+01    0.7106880343E+00    0.1568974102E+01    0.0000000000E+00
       967   -0.2920821287E+01   -0.3507076767E+01    0.7564695659E+00    0.1894076895E+01    0.0000000000E+00
       968   -0.3882751911E+01   -0.3119701055E+01    0.4337395014E+00    0.1656733205E+01    0.0000000000E+00
       969   -0.2534618190E+01   -0.3023337488E+01    0.4927437034E+00    0.1260074312E+01    0.0000000000E+00
       970   -0.3559101933E+01   -0.3126410384E+01    0.6433596946E+00    0.1166293390E+01    0.0000000000E+00
       971   -0.2924455594E+01   -0.2814141809E+01    0.3790336179E+00    0.9850733024E+00    0.0000000000E+00
       972   -0.2354578419E+01   -0.2644738742E+01    0.1086270356E+00    0.8773362888E+00    0.7903997485E+04
       973   -0.2039054137E+01   -0.2836449288E+01    0.7679766121E-01    0.6260790936E+00    0.2865496458E+05
       974   -0.2097453601E+01   -0.2814392589E+01    0.1600582378E+00    0.7205767409E+00    0.1982734032E+05
       975   -0.4602181610E+01   -0.3615453597E+01    0.8222495281E+00    0.2019890914E+01    0.0000000000E+00
       976   -0.2694650136E+01   -0.2778301885E+01    0.3790336179E+00    0.8907391244E+00    0.0000000000E+00
       977   -0.4556064572E+01   -0.2713307324E+01    0.3265981371E+00    0.8467657170E+00    0.0000000000E+00
       978   -0.3251042558E+01   -0.2727176484E+01    0.3064793282E+00    0.9320367789E+00    0.0000000000E+00
       979   -0.2876150645E+01   -0.2824188365E+01    0.2246125146E+00    0.1347210631E+01    0.9617644077E+03
       980   -0.2507240589E+01   -0.2859313925E+01    0.4609868326E+00    0.9053239188E+00    0.0000000000E+00
       981   -0.2021363371E+01   -0.2639641809E+01    0.1931473994E+00    0.7469023581E+00    0.5715554549E+04
       982   -0.2160522393E+01   -0.2930945213E+01    0.4792067884E+00    0.1049701022E+01    0.0000000000E+00
       983   -0.2436519746E+01   -0.2484477676E+01    0.7980283152E-01    0.3615559809E+00    0.1198500799E+05
       984   -0.2686134256E+01   -0.2590787336E+01    0.1305560241E+00    0.7763528691E+00    0.5558000733E+04
       985   -0.2200659934E+01   -0.2984336796E+01    0.5130820929E+00    0.1108122362E+01    0.0000000000E+00
       986   -0.2405608224E+01   -0.2628951125E+01    0.1429352363E+00    0.9141470127E+00    0.3880271409E+04
       987   -0.2735183829E+01   -0.2452058596E+01    0.2121663792E+00    0.4365052660E+00    0.0000000000E+00
       988   -0.2198596770E+01   -0.2461941392E+01    0.1643942461E+00    0.5783128588E+00    0.0000000000E+00
       989   -0.3551304499E+01   -0.3035411994E+01    0.5582918997E+00    0.1132972995E+01    0.0000000000E+00
       990   -0.2166853334E+01   -0.2628189349E+01    0.3032268950E+00    0.6793765676E+00    0.0000000000E+00
       991   -0.2659557273E+01   -0.2701837482E+01    0.1590559350E+00    0.1068410686E+01    0.3843036973E+04
       992   -0.2100727196E+01   -0.3074220993E+01    0.5990084858E+00    0.1136428932E+01    0.0000000000E+00
       993   -0.2642066486E+01   -0.2669917163E+01    0.1305560241E+00    0.8941180612E+00    0.7812736782E+04
       994   -0.2168770754E+01   -0.2715070477E+01    0.4306627827E+00    0.5991636968E+00    0.0000000000E+00
       995   -0.2649753339E+01   -0.2973621661E+01    0.5105350779E+00    0.1086092801E+01    0.0000000000E+00
       996   -0.2712199837E+01   -0.3293417014E+01    0.6821625721E+00    0.1511816657E+01    0.0000000000E+00
       997   -0.2841639619E+01   -0.2860485465E+01    0.2584658941E+00    0.1212481087E+01    0.4653792390E+04
       998   -0.2777285349E+01   -0.2915612354E+01    0.3734484614E+00    0.1192819004E+01    0.1815317024E+04
       999   -0.2311580801E+01   -0.2550237963E+01    0.1020475126E+00    0.5728964511E+00    0.9688926614E+04
      1000   -0.2386158918E+01   -0.3138633797E+01    0.5513216268E+00    0.1421558134E+01    0.0000000000E+00
      1001   -0.3477564895E+01   -0.2920929460E+01    0.4768487460E+00    0.1029054252E+01    0.0000000000E+00
      1002   -0.2939304804E+01   -0.2979181562E+01    0.4873289383E+00    0.1156976480E+01    0.0000000000E+00
      1003   -0.3920844089E+01   -0.2959134509E+01    0.3657604159E+00    0.1315474272E+01    0.2077737403E+04
      1004   -0.3520003124E+01   -0.3133281060E+01    0.5564536097E+00    0.1395029770E+01    0.0000000000E+00
      1005   -0.3202045197E+01   -0.2887040664E+01    0.4944515160E+00    0.8971881902E+00    0.0000000000E+00
      1006   -0.2747148667E+01   -0.2995814986E+01    0.4655191251E+00    0.1160109937E+01    0.2329469028E+04
      1007   -0.2585027821E+01   -0.2730671028E+01    0.2144372060E+00    0.9229743255E+00    0.6012525522E+04
      1008   -0.2657578701E+01   -0.2591973526E+01    0.2305921601E+00    0.7601126772E+00    0.0000000000E+00
      1009   -0.2503071320E+01   -0.2632400134E+01    0.1507922079E+00    0.8973034698E+00    0.4051586261E+04
      1010   -0.3268416875E+01   -0.3009807090E+01    0.4546175376E+00    0.1316875187E+01    0.0000000000E+00
      1011   -0.3372641313E+01   -0.3009807090E+01    0.4546175376E+00    0.1316875187E+01    0.0000000000E+00
      1012   -0.3435342220E+01   -0.3084800926E+01    0.5087386727E+00    0.1383081797E+01    0.0000000000E+00
      1013   -0.2787814261E+01   -0.3445121980E+01    0.8131957295E+00    0.1593507019E+01    0.0000000000E+00
      1014   -0.3061483777E+01   -0.3179232410E+01    0.5774871431E+00    0.1464994922E+01    0.0000000000E+00
      1015   -0.2453458201E+01   -0.2950830467E+01    0.5190370274E+00    0.1005496237E+01    0.0000000000E+00
      1016   -0.2772115094E+01   -0.2897597776E+01    0.3748600746E+00    0.1214853827E+01    0.0000000000E+00
      1017   -0.3645905013E+01   -0.3362723287E+01    0.7028626406E+00    0.1644062534E+01    0.0000000000E+00
      1018   -0.3966604395E+01   -0.3452890952E+01    0.7047696327E+00    0.1876770264E+01    0.0000000000E+00
      1019   -0.2798604788E+01   -0.3073873137E+01    0.5624735286E+00    0.1056827083E+01    0.4166177050E+04
      1020   -0.3598611523E+01   -0.3179232410E+01    0.5774871431E+00    0.1464994922E+01    0.0000000000E+00
      1021   -0.5272214826E+01   -0.3160446677E+01    0.6664179115E+00    0.1199989309E+01    0.0000000000E+00
      1022   -0.2519994064E+01   -0.2453823647E+01    0.7412768218E-01    0.4715069277E+00    0.7578795139E+04
      1023   -0.2294992641E+01   -0.2517191106E+01    0.2442555774E-01    0.1868225175E+00    0.2182647608E+05
      1024   -0.2935544632E+01   -0.2564265583E+01    0.1281971862E+00    0.7544672471E+00    0.4506647990E+04
      1025   -0.3950809121E+01   -0.2682799923E+01    0.5336990896E+00    0.2644742360E+00    0.0000000000E+00
      1026   -0.6028260409E+01   -0.3046838724E+01    0.5933844970E+00    0.1077988143E+01    0.0000000000E+00
      1027   -0.3230627844E+01   -0.2563761726E+01    0.1281971862E+00    0.7544672471E+00    0.4473611219E+04
      1028   -0.2034798628E+01   -0.3211970058E+01    0.6426172709E+00    0.1393294368E+01    0.0000000000E+00
      1029   -0.3055027543E+01   -0.2860170747E+01    0.4635456655E+00    0.9013767903E+00    0.0000000000E+00
      1030   -0.2179799001E+01   -0.2603965223E+01    0.2675511262E+00    0.7020909744E+00    0.0000000000E+00
      1031   -0.5247721015E+01   -0.2997189653E+01    0.3590039435E+00    0.1364064257E+01    0.3770476880E+04
      1032   -0.2906580767E+01   -0.2531488809E+01    0.7278983136E-01    0.4483185414E+00    0.1332955024E+05
      1033   -0.2253366346E+01   -0.2460540752E+01    0.5152164240E-01    0.3746090564E+00    0.1179801526E+05
      1034   -0.2628933432E+01   -0.3021361714E+01    0.5292360478E+00    0.1131044810E+01    0.8812234993E+03
      1035   -0.4682082846E+01   -0.3560640139E+01    0.7711668774E+00    0.1925575073E+01    0.1839938722E+04
      1036   -0.1593459939E+01   -0.3073062412E+01    0.4485666824E+00    0.1223024930E+01    0.6850759090E+04
      1037   -0.2240332684E+01   -0.2829094553E+01    0.3536804811E+00    0.1085883979E+01    0.0000000000E+00
      1038   -0.2853874135E+01   -0.2564515350E+01    0.1444536776E+00    0.6030780512E+00    0.7312665497E+04
      1039   -0.3339141160E+01   -0.2914960714E+01    0.3866142905E+00    0.1232063674E+01    0.0000000000E+00
      1040   -0.2467246513E+01   -0.2193508553E+01    0.1467207114E+00   -0.8538960834E-01    0.0000000000E+00
      1041   -0.3515710129E+01   -0.3103487154E+01    0.6412352657E+00    0.1111106625E+01    0.0000000000E+00
      1042   -0.3238829456E+01   -0.3199200458E+01    0.6282482224E+00    0.1394512743E+01    0.0000000000E+00
      1043   -0.3059487001E+01   -0.2938701202E+01    0.3866142905E+00    0.1294550955E+01    0.0000000000E+00
      1044   -0.2769552867E+01   -0.2841334841E+01    0.5428584123E+00    0.6595522888E+00    0.0000000000E+00
      1045   -0.3138469771E+01   -0.3166980156E+01    0.6980535804E+00    0.1140504210E+01    0.0000000000E+00
      1046   -0.2055024437E+01   -0.2931808114E+01    0.3252554866E+00    0.1080460881E+01    0.8586137212E+04
      1047   -0.3612622633E+01   -0.3350793431E+01    0.6701314372E+00    0.1691999314E+01    0.0000000000E+00
      1048   -0.3078837594E+01   -0.3081595409E+01    0.5052578292E+00    0.1383081797E+01    0.0000000000E+00
      1049   -0.3206913295E+01   -0.3171363372E+01    0.6631509014E+00    0.1236642038E+01    0.0000000000E+00
      1050   -0.2782517898E+01   -0.2334858559E+01    0.2107077808E-01    0.1577706813E-02    0.1468850872E+05
      1051   -0.3747163953E+01   -0.3175593715E+01    0.5735359153E+00    0.1464994922E+01    0.0000000000E+00
      1052   -0.3690384736E+01   -0.3207561426E+01    0.5162962331E+00    0.1687880609E+01    0.0000000000E+00
      1053   -0.2638273486E+01   -0.2834434596E+01    0.5428584123E+00    0.6413901693E+00    0.0000000000E+00
      1054   -0.2835649226E+01   -0.2448184530E+01    0.9853991728E-01    0.7017280886E+00    0.0000000000E+00
      1055   -0.3006126168E+01   -0.3262845783E+01    0.6719496233E+00    0.1456105409E+01    0.0000000000E+00
      1056   -0.3007007992E+01   -0.3292058613E+01    0.7259757236E+00    0.1402042299E+01    0.0000000000E+00
      1057   -0.3007007992E+01   -0.2932391946E+01    0.5212133404E+00    0.9516890745E+00    0.0000000000E+00
      1058   -0.2896198673E+01   -0.2654562572E+01    0.2705857175E+00    0.8279125748E+00    0.0000000000E+00
      1059   -0.2928120569E+01   -0.2955831849E+01    0.3937161349E+00    0.1246824113E+01    0.1883314018E+04
      1060   -0.3185091475E+01   -0.3095565839E+01    0.6180101028E+00    0.1146552538E+01    0.0000000000E+00
      1061   -0.2801344837E+01   -0.3184360697E+01    0.6508981729E+00    0.1260867256E+01    0.9885733231E+03
      1062   -0.2521434514E+01   -0.2799995064E+01    0.3599759371E+00    0.9940316956E+00    0.0000000000E+00
      1063   -0.2844666089E+01   -0.2584997383E+01    0.2398995511E+00    0.7191905575E+00    0.0000000000E+00
      1064   -0.3534627560E+01   -0.3327656883E+01    0.5727619123E+00    0.1867116135E+01    0.0000000000E+00
      1065   -0.1896196518E+01   -0.2784394718E+01    0.5732687808E+00    0.4359684833E+00    0.0000000000E+00
      1066   -0.1829738490E+01   -0.2806236420E+01    0.5120898996E+00    0.6417497690E+00    0.0000000000E+00
      1067   -0.3472379120E+01   -0.3362598717E+01    0.5727619123E+00    0.1959086454E+01    0.0000000000E+00
      1068   -0.2718968225E+01   -0.2498683154E+01    0.1331301985E+00    0.7053210963E+00    0.1132963724E+04
      1069   -0.2910097361E+01   -0.2533553662E+01    0.1275406682E+00    0.8561329135E+00    0.0000000000E+00
      1070   -0.3400124566E+01   -0.2900371289E+01    0.4530762857E+00    0.1032565323E+01    0.0000000000E+00
      1071   -0.2278189962E+01   -0.2533848448E+01    0.2334157790E+00    0.6002776155E+00    0.0000000000E+00
      1072   -0.2931816736E+01   -0.3079909431E+01    0.5405327556E+00    0.1195385357E+01    0.2435177154E+04
      1073   -0.2595167480E+01   -0.3016048143E+01    0.5105763329E+00    0.1197663445E+01    0.0000000000E+00
      1074   -0.2279841276E+01   -0.2552520985E+01    0.2503299657E+00    0.6084271749E+00    0.0000000000E+00
      1075   -0.2917217142E+01   -0.3209891879E+01    0.4671421960E+00    0.1730300130E+01    0.2064091752E+04
      1076   -0.2954679760E+01   -0.3222152162E+01    0.5598436364E+00    0.1443897084E+01    0.4405058977E+04
      1077   -0.2173925651E+01   -0.3058958687E+01    0.4599204664E+00    0.1433393193E+01    0.0000000000E+00
      1078   -0.2767005668E+01   -0.2904509450E+01    0.4826150832E+00    0.6757342013E+00    0.7376696552E+04
      1079   -0.2279014834E+01   -0.2705066671E+01    0.2789582958E+00    0.8293456726E+00    0.2770192515E+04
      1080   -0.2850783043E+01   -0.3216889245E+01    0.4877857464E+00    0.1672473604E+01    0.2716912061E+04
      1081   -0.2549751970E+01   -0.2652209074E+01    0.2197165167E+00    0.8079230586E+00    0.3415201478E+04
      1082   -0.2692505460E+01   -0.2629025171E+01    0.2597408669E+00    0.7869825311E+00    0.0000000000E+00
      1083   -0.3482813342E+01   -0.2861437850E+01    0.2542123236E+00    0.1285728880E+01    0.3148410935E+04
      1084   -0.2696805455E+01   -0.3385356527E+01    0.5584428643E+00    0.2053695241E+01    0.0000000000E+00
      1085   -0.2390406338E+01   -0.2580752031E+01    0.9190960154E-01    0.5145394733E+00    0.1375552988E+05
      1086   -0.2289037472E+01   -0.2522210389E+01    0.2771492646E+00    0.4636392955E+00    0.0000000000E+00
      1087   -0.2665547656E+01   -0.2652379847E+01    0.2785626686E+00    0.8028320587E+00    0.0000000000E+00
      1088   -0.2928120569E+01   -0.2899808430E+01    0.2771407885E+00    0.1329061434E+01    0.3200378430E+04
      1089   -0.2696805455E+01   -0.3158493643E+01    0.7075699480E+00    0.1095100110E+01    0.0000000000E+00
      1090   -0.2712199837E+01   -0.3314627687E+01    0.7129438974E+00    0.1493034212E+01    0.0000000000E+00
      1091   -0.3754504605E+01   -0.3272969731E+01    0.5182051641E+00    0.1774976608E+01    0.2003777784E+04
      1092   -0.3469809270E+01   -0.2391747782E+01    0.8849127950E-01    0.5775380009E+00    0.0000000000E+00
      1093   -0.1889410526E+01   -0.2543859762E+01    0.1636961643E+00    0.6270486963E+00    0.4199305214E+04
      1094   -0.2126679805E+01   -0.2598074568E+01    0.1821581377E+00    0.7901412729E+00    0.2576513735E+04
      1095   -0.2060481096E+01   -0.2519656586E+01    0.1636961643E+00    0.6105396881E+00    0.3023610267E+04
      1096   -0.2415669568E+01   -0.2893738799E+01    0.4375487697E+00    0.9796162324E+00    0.1821703788E+04
      1097   -0.2377786703E+01   -0.2461180654E+01    0.2022895338E+00    0.4844559469E+00    0.0000000000E+00
      1098   -0.2437707969E+01   -0.2725119790E+01    0.2993393701E+00    0.9439299394E+00    0.0000000000E+00
      1099   -0.2627089285E+01   -0.2555047332E+01    0.1114589578E+00    0.6110752968E+00    0.8484921719E+04
      1100   -0.2370591115E+01   -0.2703583543E+01    0.4912745813E+00    0.4220117284E+00    0.0000000000E+00
      1101   -0.2896198673E+01   -0.2663762050E+01    0.2779579868E+00    0.8342568200E+00    0.0000000000E+00
      1102   -0.3744744385E+01   -0.3092642709E+01    0.5170005646E+00    0.1196420041E+01    0.4665204256E+04
      1103   -0.2500313879E+01   -0.3308331702E+01    0.6254054702E+00    0.1688647391E+01    0.0000000000E+00
      1104   -0.3258066429E+01   -0.2832681195E+01    0.3848649046E+00    0.1019736292E+01    0.0000000000E+00
      1105   -0.2053548079E+01   -0.2583014845E+01    0.2388140327E+00    0.7166035187E+00    0.0000000000E+00
      1106   -0.3384057309E+01   -0.2806952246E+01    0.2852562088E+00    0.1193457197E+01    0.0000000000E+00
      1107   -0.3500322538E+01   -0.3083854465E+01    0.6369870534E+00    0.1069728735E+01    0.0000000000E+00
      1108   -0.2143875979E+01   -0.2507405881E+01    0.1974964641E+00    0.6177432036E+00    0.0000000000E+00
      1109   -0.2782517898E+01   -0.2940747752E+01    0.4137049103E+00    0.1234272586E+01    0.0000000000E+00
      1110   -0.4209060720E+01   -0.3065017662E+01    0.6431184797E+00    0.1005286434E+01    0.0000000000E+00
      1111   -0.2341989271E+01   -0.2223541645E+01    0.2773416718E-01    0.2820724952E+00    0.0000000000E+00
      1112   -0.2528709316E+01   -0.2580148783E+01    0.2388140327E+00    0.7090597636E+00    0.0000000000E+00
      1113   -0.2612611420E+01   -0.2386538584E+01    0.2084684901E+00    0.2730135305E+00    0.0000000000E+00
      1114   -0.2889412647E+01   -0.3245684051E+01    0.5559159735E+00    0.1692188593E+01    0.0000000000E+00
      1115   -0.3164313867E+01   -0.2800189783E+01    0.3991191605E+00    0.8996647613E+00    0.0000000000E+00
      1116   -0.3621614819E+01   -0.3210801535E+01    0.6254054702E+00    0.1431938472E+01    0.0000000000E+00
      1117   -0.2850783043E+01   -0.2724995893E+01    0.3318901338E+00    0.8647038742E+00    0.0000000000E+00
      1118   -0.3714458443E+01   -0.3080825204E+01    0.6254054702E+00    0.1089828080E+01    0.0000000000E+00
      1119   -0.2866463327E+01   -0.3349186389E+01    0.7075000384E+00    0.1597191487E+01    0.0000000000E+00
      1120   -0.3663554276E+01   -0.3154216856E+01    0.6254054702E+00    0.1283002072E+01    0.0000000000E+00
      1121   -0.2647818833E+01   -0.2958812551E+01    0.3995646060E+00    0.1316095655E+01    0.0000000000E+00
      1122   -0.2343902469E+01   -0.3187024489E+01    0.5745003738E+00    0.1492744081E+01    0.0000000000E+00
      1123   -0.2772115094E+01   -0.3034097172E+01    0.5624561615E+00    0.1119418478E+01    0.0000000000E+00
      1124   -0.4889646018E+01   -0.3164071381E+01    0.6948949669E+00    0.1140504210E+01    0.0000000000E+00
      1125   -0.2659557273E+01   -0.3308331702E+01    0.6254054702E+00    0.1688647391E+01    0.0000000000E+00
      1126   -0.2939304804E+01   -0.2665279733E+01    0.2751503298E+00    0.8450570019E+00    0.0000000000E+00
      1127   -0.1889410526E+01   -0.2501559119E+01    0.1140307018E+00    0.6763851463E+00    0.3195609748E+04
      1128   -0.2571866340E+01   -0.2577267671E+01    0.2075302884E+00    0.7135839581E+00    0.1587350271E+04
      1129   -0.2709966948E+01   -0.2906001770E+01    0.4834051947E+00    0.9738709055E+00    0.0000000000E+00
