     Index              y_true              y_pred        descriptor_1        descriptor_2        descriptor_3
      2360   -0.1906578560E+01   -0.2473958845E+01    0.2173714864E+00    0.1623661297E+01    0.1747204750E+01
      2361   -0.2598600665E+01   -0.2675718184E+01    0.3008394152E+00    0.2556641112E+01    0.1632200873E+01
      2362   -0.2464706766E+01   -0.2705244949E+01    0.3368970421E+00    0.2365651761E+01    0.1635102507E+01
      2363   -0.2557521328E+01   -0.2941755545E+01    0.4763166583E+00    0.2304713693E+01    0.1416105832E+01
      2364   -0.2935544632E+01   -0.3018107684E+01    0.5373711599E+00    0.2301144955E+01    0.1406761361E+01
      2365   -0.2721247999E+01   -0.2862020229E+01    0.4569478279E+00    0.1984822773E+01    0.1520769529E+01
      2366   -0.3818176413E+01   -0.2544695243E+01    0.2251093457E+00    0.1913096835E+01    0.1621313740E+01
      2367   -0.2271646786E+01   -0.2714070238E+01    0.2864131954E+00    0.1763964072E+01    0.1303538522E+01
      2368   -0.2718968225E+01   -0.2868609272E+01    0.4060623909E+00    0.3456589587E+01    0.1615898337E+01
      2369   -0.3705549206E+01   -0.3761690811E+01    0.1329364672E+01    0.1640267688E+01    0.1902986872E+01
      2370   -0.1920819007E+01   -0.3308414969E+01    0.7945697312E+00    0.2579225135E+01    0.1521202499E+01
      2371   -0.2752028452E+01   -0.2932278339E+01    0.5076172223E+00    0.1990499633E+01    0.1494040503E+01
      2372   -0.2440094212E+01   -0.3043339544E+01    0.5155254620E+00    0.2343297839E+01    0.1260375467E+01
      2373   -0.2866463327E+01   -0.3100120590E+01    0.4977895013E+00    0.2852644770E+01    0.1128942651E+01
      2374   -0.2987165727E+01   -0.3076729985E+01    0.6501038409E+00    0.2294886617E+01    0.1637245342E+01
      2375   -0.2681938127E+01   -0.3126827508E+01    0.5994425532E+00    0.3216271770E+01    0.1490479401E+01
      2376   -0.3254930676E+01   -0.2982263011E+01    0.5023252145E+00    0.1877064769E+01    0.1301511093E+01
      2377   -0.2815310556E+01   -0.3053650115E+01    0.4304864874E+00    0.3783947666E+01    0.1214364807E+01
      2378   -0.2667562954E+01   -0.3458922617E+01    0.9038786421E+00    0.2776856739E+01    0.1504406343E+01
      2379   -0.3453465974E+01   -0.3474824402E+01    0.9341962844E+00    0.2997216179E+01    0.1611110784E+01
      2380   -0.2593461012E+01   -0.2930995548E+01    0.5076172223E+00    0.1971518991E+01    0.1494040503E+01
      2381   -0.3286515337E+01   -0.3157531735E+01    0.7063955692E+00    0.2464451581E+01    0.1632468777E+01
      2382   -0.3866483446E+01   -0.3411252665E+01    0.8805176492E+00    0.2048596387E+01    0.1415190130E+01
      2383   -0.2649753339E+01   -0.2969497363E+01    0.4218523649E+00    0.2334268820E+01    0.1141543912E+01
      2384   -0.3390413061E+01   -0.2981310786E+01    0.6423500959E+00    0.2616677253E+01    0.1961536809E+01
      2385   -0.3548224306E+01   -0.3309847152E+01    0.7275382616E+00    0.2842206407E+01    0.1327716001E+01
      2386   -0.2500313879E+01   -0.3182873855E+01    0.7063955692E+00    0.2313334843E+01    0.1525543452E+01
      2387   -0.2761955654E+01   -0.3356171007E+01    0.8001548646E+00    0.2913406149E+01    0.1465722676E+01
      2388   -0.2576755273E+01   -0.2936619620E+01    0.4501409156E+00    0.2266697135E+01    0.1329077798E+01
      2389   -0.2939304804E+01   -0.2602483671E+01    0.3715670431E+00    0.1363053537E+01    0.1865855527E+01
      2390   -0.2954679760E+01   -0.3326716202E+01    0.6977327680E+00    0.2465606750E+01    0.1092558294E+01
      2391   -0.2522879758E+01   -0.2680836731E+01    0.3368970421E+00    0.2391236773E+01    0.1713705484E+01
      2392   -0.2806877351E+01   -0.3029020650E+01    0.6827364589E+00    0.2495026875E+01    0.1939517647E+01
      2393   -0.2381952636E+01   -0.2804020338E+01    0.4836722417E+00    0.3237215193E+01    0.2046469167E+01
      2394   -0.4899870797E+01   -0.3590991592E+01    0.1043023146E+01    0.1805956288E+01    0.1413555338E+01
      2395   -0.2950784691E+01   -0.2953556847E+01    0.7700201958E+00    0.1706385298E+01    0.2322107162E+01
      2396   -0.2982969584E+01   -0.3234909830E+01    0.6850205770E+00    0.2614672141E+01    0.1352931417E+01
      2397   -0.2978813596E+01   -0.2702675368E+01    0.2881135512E+00    0.1949972099E+01    0.1381766412E+01
      2398   -0.3363519125E+01   -0.2544402602E+01    0.2832380022E+00    0.2984788774E+01    0.2050415356E+01
      2399   -0.2515701158E+01   -0.2915315011E+01    0.7106202158E+00    0.1909264126E+01    0.2263340111E+01
      2400   -0.2396856385E+01   -0.2620104613E+01    0.2974675015E+00    0.2049643834E+01    0.1684197517E+01
      2401   -0.1924453294E+01   -0.2660499493E+01    0.1979480982E+00    0.2400960419E+01    0.1273897723E+01
      2402   -0.3739945316E+01   -0.2947273075E+01    0.5481801102E+00    0.2116028899E+01    0.1621282899E+01
      2403   -0.5327625021E+01   -0.3345238202E+01    0.1017280557E+01    0.2104910043E+01    0.2120192862E+01
      2404   -0.2427129211E+01   -0.2358872785E+01    0.1635784695E+00    0.0000000000E+00    0.1568589810E+01
      2405   -0.2630785442E+01   -0.2891349724E+01    0.3449269814E+00    0.2141929265E+01    0.1059023637E+01
      2406   -0.2690371323E+01   -0.2836845940E+01    0.4854028697E+00    0.2740564387E+01    0.1853074560E+01
      2407   -0.2350665823E+01   -0.2665253785E+01    0.3654560373E+00    0.2449284847E+01    0.1875739284E+01
      2408   -0.3669600433E+01   -0.2940439901E+01    0.4803802474E+00    0.1769155506E+01    0.1325921020E+01
      2409   -0.3039532552E+01   -0.3359754963E+01    0.8001548646E+00    0.2814166876E+01    0.1434774645E+01
      2410   -0.2707745480E+01   -0.2593311299E+01    0.5959200942E+00    0.8080657486E+00    0.2592716500E+01
      2411   -0.2958610079E+01   -0.2882232909E+01    0.4860678723E+00    0.1472708485E+01    0.1461302578E+01
      2412   -0.2939304804E+01   -0.3205623960E+01    0.5881859803E+00    0.2380445185E+01    0.1042891444E+01
      2413   -0.2503071320E+01   -0.2973864650E+01    0.5605064158E+00    0.1900376498E+01    0.1542100180E+01
      2414   -0.2211832124E+01   -0.3193330101E+01    0.7297313558E+00    0.2027307114E+01    0.1520431355E+01
      2415   -0.2653648395E+01   -0.3314952061E+01    0.8148009782E+00    0.2176435920E+01    0.1492907890E+01
      2416   -0.3021366245E+01   -0.2838413192E+01    0.3759462764E+00    0.3178659809E+01    0.1541209700E+01
      2417   -0.2498941697E+01   -0.2459442542E+01    0.1559177008E+00    0.1480824445E+01    0.1539388460E+01
      2418   -0.2946924247E+01   -0.3055633061E+01    0.7392687048E+00    0.2007983706E+01    0.1965122501E+01
      2419   -0.2617984218E+01   -0.2696885224E+01    0.4209144398E+00    0.2060424279E+01    0.1902318697E+01
      2420   -0.2469801199E+01   -0.2741240667E+01    0.6082429937E+00    0.1906921824E+01    0.2415790429E+01
      2421   -0.2411169058E+01   -0.2984041539E+01    0.6259463121E+00    0.7939811297E+00    0.1523493219E+01
      2422   -0.2924455594E+01   -0.3016666951E+01    0.5362240757E+00    0.2533744351E+01    0.1454216956E+01
      2423   -0.3187091320E+01   -0.2894049359E+01    0.6081366520E+00    0.1890377301E+01    0.1952500732E+01
      2424   -0.2638273486E+01   -0.2857257657E+01    0.4508731415E+00    0.1447296840E+01    0.1403853895E+01
      2425   -0.2995681636E+01   -0.2555192686E+01    0.1888375520E+00    0.1678641097E+01    0.1410801934E+01
      2426   -0.3294998037E+01   -0.3695088956E+01    0.1168490823E+01    0.1872916567E+01    0.1568259400E+01
      2427   -0.2739930282E+01   -0.2939871876E+01    0.4916583202E+00    0.2841784754E+01    0.1586459341E+01
      2428   -0.3176530336E+01   -0.3228413679E+01    0.4676106645E+00    0.3203517299E+01    0.7052034463E+00
      2429   -0.2289037472E+01   -0.2792493200E+01    0.3232913055E+00    0.1808453678E+01    0.1210224438E+01
      2430   -0.2408936173E+01   -0.2496242560E+01    0.2665114463E+00    0.1714280587E+01    0.1876477522E+01
      2431   -0.3170057801E+01   -0.2931439282E+01    0.3713018950E+00    0.2025175833E+01    0.1010200020E+01
      2432   -0.2931816736E+01   -0.2981859108E+01    0.5595443521E+00    0.1933149201E+01    0.1521237018E+01
      2433   -0.2248721435E+01   -0.3236041184E+01    0.6817869364E+00    0.2122650452E+01    0.1237823057E+01
      2434   -0.2510042505E+01   -0.3435937917E+01    0.9588704437E+00    0.1598886892E+01    0.1533160850E+01
      2435   -0.2295850084E+01   -0.3045651455E+01    0.5302941348E+00    0.2794504519E+01    0.1398585990E+01
      2436   -0.2559092019E+01   -0.3134198816E+01    0.6212230680E+00    0.1902201756E+01    0.1280069654E+01
      2437   -0.2534618190E+01   -0.2824725427E+01    0.4529449551E+00    0.2473072554E+01    0.1717672213E+01
      2438   -0.2707745480E+01   -0.2891197147E+01    0.4686692091E+00    0.1976101859E+01    0.1473680290E+01
      2439   -0.2425969543E+01   -0.3004393704E+01    0.6509267127E+00    0.6413038602E+00    0.1521676936E+01
      2440   -0.3089913193E+01   -0.2881452293E+01    0.4072314961E+00    0.1597347820E+01    0.1203623754E+01
      2441   -0.2349693157E+01   -0.2192594810E+01    0.1878430952E+00    0.1385754255E+01    0.2438116277E+01
      2442   -0.3274094082E+01   -0.3170659503E+01    0.7536397363E+00    0.2061579317E+01    0.1682114004E+01
      2443   -0.2355562100E+01   -0.2362265204E+01    0.1419758902E+00    0.1187720133E+01    0.1721593712E+01
      2444   -0.2185087285E+01   -0.2701904411E+01    0.3571462653E+00    0.2206875329E+01    0.1686172619E+01
      2445   -0.3642078487E+01   -0.2862984207E+01    0.6500003633E+00    0.2066078209E+01    0.2233164901E+01
      2446   -0.2636389336E+01   -0.2809504256E+01    0.4202221033E+00    0.1953061676E+01    0.1539312023E+01
      2447   -0.2459671401E+01   -0.3374268299E+01    0.8000323268E+00    0.1040335453E+01    0.1030160952E+01
      2448   -0.2458421630E+01   -0.2386195528E+01    0.2277524079E+00    0.1677119740E+01    0.2059576061E+01
      2449   -0.2178486931E+01   -0.2780954616E+01    0.3834587316E+00    0.2470963603E+01    0.1597361012E+01
      2450   -0.2282330079E+01   -0.2721399821E+01    0.3439766185E+00    0.3321627869E+01    0.1806443692E+01
      2451   -0.2146910896E+01   -0.2993676391E+01    0.4808426130E+00    0.2783548893E+01    0.1373667709E+01
      2452   -0.2643975482E+01   -0.3172909113E+01    0.7181395008E+00    0.1577789117E+01    0.1448522466E+01
      2453   -0.2528709316E+01   -0.2384628773E+01    0.8515046413E-01    0.1732378935E+01    0.1559352148E+01
      2454   -0.3115775199E+01   -0.3063948615E+01    0.8318853377E+00    0.1619573196E+01    0.2196410525E+01
      2455   -0.2841639619E+01   -0.2709848169E+01    0.3396846797E+00    0.1774544739E+01    0.1511209315E+01
      2456   -0.3910119606E+01   -0.3442085583E+01    0.8554500619E+00    0.2247626143E+01    0.1272182687E+01
      2457   -0.2234331966E+01   -0.2774160984E+01    0.3410316684E+00    0.2033050381E+01    0.1375216983E+01
      2458   -0.3112386638E+01   -0.2641171482E+01    0.2785802438E+00    0.2121545930E+01    0.1567091897E+01
      2459   -0.3404511494E+01   -0.2643903941E+01    0.2807751783E+00    0.1897212154E+01    0.1521224477E+01
      2460   -0.4203474233E+01   -0.3146280177E+01    0.7845923233E+00    0.1885273578E+01    0.1831633644E+01
      2461   -0.3078317166E+01   -0.3333799528E+01    0.9748834488E+00    0.1710142320E+01    0.1920895459E+01
      2462   -0.2943097816E+01   -0.2295794649E+01    0.2000149146E+00    0.1427955490E+01    0.2180397764E+01
      2463   -0.3525793938E+01   -0.3155747028E+01    0.5025157833E+00    0.2842040437E+01    0.9766091709E+00
      2464   -0.3041917499E+01   -0.2969352350E+01    0.6207852239E+00    0.1689319918E+01    0.1730960849E+01
      2465   -0.2560668411E+01   -0.2863366893E+01    0.4442566167E+00    0.1934350328E+01    0.1460523840E+01
      2466   -0.3066516255E+01   -0.2475647124E+01    0.1174489874E+00    0.1615244421E+01    0.1378734021E+01
      2467   -0.2943097816E+01   -0.2800607883E+01    0.3550522869E+00    0.1821466289E+01    0.1303429008E+01
      2468   -0.2844666089E+01   -0.2827951102E+01    0.4181928112E+00    0.2129999907E+01    0.1512453444E+01
      2469   -0.2818158412E+01   -0.3165658892E+01    0.7181395008E+00    0.1763723960E+01    0.1508116596E+01
      2470   -0.2609066129E+01   -0.3083308400E+01    0.5302941348E+00    0.2679648099E+01    0.1261996006E+01
      2471   -0.3219687730E+01   -0.3242405387E+01    0.7011988037E+00    0.2753819152E+01    0.1417230329E+01
      2472   -0.2712199837E+01   -0.3073711438E+01    0.6434501239E+00    0.2016893412E+01    0.1565738004E+01
      2473   -0.2396856385E+01   -0.2873967739E+01    0.4031343058E+00    0.2093201580E+01    0.1312082046E+01
      2474   -0.2860123117E+01   -0.2501861340E+01    0.2785802438E+00    0.2013040980E+01    0.1963986626E+01
      2475   -0.3046727048E+01   -0.3179813250E+01    0.6589114842E+00    0.2592114623E+01    0.1419533490E+01
      2476   -0.4958883772E+01   -0.3514043005E+01    0.9763797842E+00    0.2249130914E+01    0.1493812019E+01
      2477   -0.2455932825E+01   -0.3508276742E+01    0.8905472289E+00    0.2952473555E+01    0.1343422073E+01
      2478   -0.2690371323E+01   -0.3174541546E+01    0.7181395008E+00    0.1751502922E+01    0.1478919878E+01
      2479   -0.2950784691E+01   -0.3049358383E+01    0.4882341115E+00    0.2171079273E+01    0.1108487560E+01
      2480   -0.2568637362E+01   -0.2629790220E+01    0.2487015233E+00    0.2334037808E+01    0.1536356902E+01
      2481   -0.3291585049E+01   -0.3379126610E+01    0.9942445324E+00    0.1847601821E+01    0.1882601280E+01
      2482   -0.2548214638E+01   -0.3085259365E+01    0.5867524060E+00    0.2197548084E+01    0.1362502236E+01
      2483   -0.3869688752E+01   -0.2686595885E+01    0.2832380022E+00    0.3268724437E+01    0.1680505735E+01
      2484   -0.2493495915E+01   -0.2517914077E+01    0.1144978749E+00    0.2445541972E+01    0.1409697157E+01
      2485   -0.3025491531E+01   -0.2781476082E+01    0.5624457194E+00    0.1663560168E+01    0.2079558660E+01
      2486   -0.2896198673E+01   -0.2923365501E+01    0.5021202999E+00    0.1556046711E+01    0.1412646448E+01
      2487   -0.2636389336E+01   -0.2517877383E+01    0.3333444482E+00    0.1911898678E+01    0.2093491121E+01
      2488   -0.2571866340E+01   -0.3255243487E+01    0.8474833363E+00    0.2151626139E+01    0.1785725397E+01
      2489   -0.2782517898E+01   -0.2587734342E+01    0.2963640731E+00    0.1638585255E+01    0.1694004740E+01
      2490   -0.2440094212E+01   -0.2537671790E+01    0.3419928740E+00    0.1481771818E+01    0.1977845897E+01
      2491   -0.3033861554E+01   -0.2940081104E+01    0.4883683352E+00    0.1551675134E+01    0.1311711969E+01
      2492   -0.2343902469E+01   -0.2642208119E+01    0.2049048642E+00    0.1929136668E+01    0.1258190099E+01
      2493   -0.2698971524E+01   -0.2749981398E+01    0.4119668139E+00    0.1979146011E+01    0.1693735754E+01
      2494   -0.2202732944E+01   -0.2551742391E+01    0.3175460743E+00    0.1897927797E+01    0.1931624896E+01
      2495   -0.2605549545E+01   -0.2621018704E+01    0.3011883206E+00    0.1720513928E+01    0.1628022234E+01
      2496   -0.2463442441E+01   -0.2750687723E+01    0.4956857140E+00    0.2017693749E+01    0.2002478063E+01
      2497   -0.3129600192E+01   -0.2517050998E+01    0.1319189917E+00    0.2980922247E+01    0.1584164662E+01
      2498   -0.2630785442E+01   -0.2487338423E+01    0.3172479306E+00    0.1912788535E+01    0.2127248412E+01
      2499   -0.2696805455E+01   -0.3096316684E+01    0.6418599962E+00    0.1883740698E+01    0.1464938724E+01
      2500   -0.2692505460E+01   -0.3047525815E+01    0.4877113187E+00    0.2606414971E+01    0.1200586569E+01
      2501   -0.2665547656E+01   -0.3030412704E+01    0.6062035675E+00    0.1230349197E+01    0.1401269592E+01
      2502   -0.2703336345E+01   -0.2639200933E+01    0.2415555139E+00    0.3206484167E+01    0.1659511325E+01
      2503   -0.2769552867E+01   -0.3162270486E+01    0.7175770203E+00    0.2094384902E+01    0.1583476103E+01
      2504   -0.2759452499E+01   -0.3183591912E+01    0.7632083220E+00    0.1865918084E+01    0.1638089736E+01
      2505   -0.2879428372E+01   -0.3165272972E+01    0.6734577777E+00    0.2388776303E+01    0.1474585082E+01
      2506   -0.3268416875E+01   -0.3101911337E+01    0.7289977979E+00    0.1960764918E+01    0.1779175710E+01
      2507   -0.2958610079E+01   -0.3083110844E+01    0.6162175902E+00    0.2199559996E+01    0.1476025585E+01
      2508   -0.3110142197E+01   -0.3188854305E+01    0.7449141996E+00    0.1533548321E+01    0.1488493270E+01
      2509   -0.2565432214E+01   -0.2621860497E+01    0.3011883206E+00    0.1732969412E+01    0.1628022234E+01
      2510   -0.2444906398E+01   -0.2696870695E+01    0.2395124108E+00    0.3551446948E+01    0.1548797847E+01
      2511   -0.3177836499E+01   -0.3170218312E+01    0.7000013120E+00    0.2139662221E+01    0.1505159377E+01
      2512   -0.2769552867E+01   -0.3131792796E+01    0.7126959520E+00    0.1997387268E+01    0.1637749715E+01
      2513   -0.3225488143E+01   -0.2824671805E+01    0.5416385326E+00    0.2458569108E+01    0.2035923982E+01
      2514   -0.2494850972E+01   -0.3214811316E+01    0.7273491441E+00    0.2164845491E+01    0.1475162206E+01
      2515   -0.2686134256E+01   -0.2985825522E+01    0.5366343704E+00    0.2138101469E+01    0.1468038787E+01
      2516   -0.2353596960E+01   -0.2903237129E+01    0.5016950137E+00    0.1322113351E+01    0.1424093179E+01
      2517   -0.2823910768E+01   -0.3279247715E+01    0.7811341935E+00    0.1941539030E+01    0.1430678417E+01
      2518   -0.2628933432E+01   -0.2945823401E+01    0.5021202999E+00    0.1526611827E+01    0.1339126196E+01
      2519   -0.2774692528E+01   -0.3451659541E+01    0.9038786421E+00    0.2669389544E+01    0.1504406343E+01
      2520   -0.2380907400E+01   -0.2515778020E+01    0.2479132485E+00    0.1510354121E+01    0.1708962552E+01
      2521   -0.2560668411E+01   -0.2716281718E+01    0.4263630433E+00    0.2071717234E+01    0.1866004744E+01
      2522   -0.3112386638E+01   -0.3172667642E+01    0.7000013120E+00    0.2175903416E+01    0.1505159377E+01
      2523   -0.3578407589E+01   -0.3285762428E+01    0.8932359953E+00    0.1937516561E+01    0.1816036627E+01
      2524   -0.2525784756E+01   -0.2731097330E+01    0.1287339054E+00    0.2190868246E+01    0.7683581427E+00
      2525   -0.3307159247E+01   -0.2890122897E+01    0.5780724276E+00    0.2262405645E+01    0.1931100585E+01
      2526   -0.3759468224E+01   -0.2680428906E+01    0.2832380022E+00    0.3177475506E+01    0.1680505735E+01
      2527   -0.2372634860E+01   -0.2348645397E+01    0.1469441417E+00    0.1884079340E+01    0.1922068086E+01
      2528   -0.3370597537E+01   -0.3227146665E+01    0.7181395008E+00    0.2060753997E+01    0.1383574345E+01
      2529   -0.2790486862E+01   -0.2658298272E+01    0.2824504480E+00    0.1337692645E+01    0.1370280114E+01
      2530   -0.3114077613E+01   -0.2731095287E+01    0.1426879735E+00    0.2537968851E+01    0.8894197131E+00
      2531   -0.3735198699E+01   -0.2669248527E+01    0.3190219062E+00    0.2176693695E+01    0.1640248266E+01
      2532   -0.2590068060E+01   -0.3213983764E+01    0.6192790000E+00    0.3210288232E+01    0.1298958600E+01
      2533   -0.2920821287E+01   -0.2920124809E+01    0.5477889345E+00    0.3030108085E+01    0.1887293009E+01
      2534   -0.2468521977E+01   -0.3040663115E+01    0.5956931739E+00    0.1956011795E+01    0.1479887733E+01
      2535   -0.2774692528E+01   -0.3231378162E+01    0.6734530965E+00    0.2332428111E+01    0.1264317199E+01
      2536   -0.2337242829E+01   -0.2786358052E+01    0.1750537184E+00    0.2158674470E+01    0.7632898704E+00
      2537   -0.5057843072E+01   -0.3106028713E+01    0.7078669054E+00    0.1693898701E+01    0.1636067923E+01
      2538   -0.2931816736E+01   -0.2851335590E+01    0.4345862200E+00    0.1765788494E+01    0.1427442810E+01
      2539   -0.2193142444E+01   -0.2342524028E+01    0.1540157709E+00    0.2374826203E+01    0.2065815948E+01
      2540   -0.2838634095E+01   -0.3027984317E+01    0.5092357282E+00    0.2013977144E+01    0.1216853654E+01
      2541   -0.2809670263E+01   -0.2369822480E+01    0.1075031825E+00    0.1859153681E+01    0.1710554287E+01
      2542   -0.3127847808E+01   -0.3165419991E+01    0.6734577777E+00    0.2390951658E+01    0.1474585082E+01
      2543   -0.2735183829E+01   -0.3098057306E+01    0.7383597129E+00    0.2542594559E+01    0.1942907205E+01
      2544   -0.2590068060E+01   -0.2864464530E+01    0.2440768024E+00    0.2565636725E+01    0.8609517029E+00
      2545   -0.3386165575E+01   -0.3152579866E+01    0.6031192237E+00    0.2457780018E+01    0.1272182021E+01
      2546   -0.2001740967E+01   -0.2359506536E+01    0.9322859635E-01    0.1627819842E+01    0.1642891013E+01
      2547   -0.2239578045E+01   -0.3172264655E+01    0.6893244213E+00    0.1934586955E+01    0.1418678239E+01
      2548   -0.2764473320E+01   -0.2639970452E+01    0.2788298919E+00    0.1241106732E+01    0.1392661648E+01
      2549   -0.2400117692E+01   -0.2629580163E+01    0.3145168071E+00    0.1573275634E+01    0.1620593974E+01
      2550   -0.2266803297E+01   -0.2208418813E+01    0.1692544001E+00    0.1288546819E+01    0.2303487397E+01
      2551   -0.2494850972E+01   -0.3461979875E+01    0.9038786421E+00    0.2822093076E+01    0.1504406343E+01
      2552   -0.3375725125E+01   -0.3131808152E+01    0.7879468112E+00    0.2314371558E+01    0.1974509885E+01
      2553   -0.2534618190E+01   -0.2687625439E+01    0.3253227435E+00    0.1939018429E+01    0.1559483486E+01
      2554   -0.3232107572E+01   -0.3448814987E+01    0.8816033194E+00    0.2225521373E+01    0.1342117838E+01
      2555   -0.2085657213E+01   -0.2958899670E+01    0.3542446602E+00    0.4120163801E+01    0.1291675266E+01
      2556   -0.3510051359E+01   -0.2971306635E+01    0.6076652512E+00    0.1943168844E+01    0.1729188002E+01
      2557   -0.2397940769E+01   -0.2492514550E+01    0.2415555139E+00    0.2871354156E+01    0.2032528015E+01
      2558   -0.2712199837E+01   -0.3157019878E+01    0.5809822226E+00    0.1932938707E+01    0.1072029820E+01
      2559   -0.2709966948E+01   -0.3330581565E+01    0.8489985500E+00    0.1780324088E+01    0.1489179768E+01
      2560   -0.2412289821E+01   -0.3235835465E+01    0.7277192901E+00    0.1806290534E+01    0.1340401132E+01
      2561   -0.2850783043E+01   -0.2944086928E+01    0.4875816767E+00    0.1937549888E+01    0.1375245323E+01
      2562   -0.3324228072E+01   -0.3465051920E+01    0.8729951996E+00    0.2225233511E+01    0.1262071696E+01
      2563   -0.2777285349E+01   -0.2897181834E+01    0.5195378796E+00    0.1977232496E+01    0.1640038279E+01
      2564   -0.2856987387E+01   -0.2784761560E+01    0.3579239239E+00    0.2101848688E+01    0.1418464591E+01
      2565   -0.2636389336E+01   -0.2722539176E+01    0.3149175714E+00    0.1694099290E+01    0.1367045521E+01
      2566   -0.2974697003E+01   -0.2967565040E+01    0.4776922911E+00    0.2360323086E+01    0.1354770511E+01
      2567   -0.2276544903E+01   -0.2659484413E+01    0.5246726339E+00    0.7007587204E+00    0.2114014392E+01
      2568   -0.3003053814E+01   -0.3365652990E+01    0.7439774607E+00    0.2886132853E+01    0.1228322646E+01
      2569   -0.4102961529E+01   -0.3289993381E+01    0.7169018650E+00    0.3004455406E+01    0.1381898922E+01
      2570   -0.2804102284E+01   -0.3020378524E+01    0.5789881361E+00    0.1661461565E+01    0.1420557386E+01
      2571   -0.2372634860E+01   -0.3226441390E+01    0.7024718500E+00    0.1968163652E+01    0.1310165543E+01
      2572   -0.2638273486E+01   -0.2620159996E+01    0.2713508095E+00    0.1699230296E+01    0.1518277949E+01
      2573   -0.2518558374E+01   -0.3178603237E+01    0.7297313558E+00    0.2179410249E+01    0.1595633863E+01
      2574   -0.2787814261E+01   -0.2875821512E+01    0.4369093091E+00    0.2858426424E+01    0.1584289222E+01
      2575   -0.2559092019E+01   -0.2907860726E+01    0.3818694480E+00    0.2947853333E+01    0.1306889085E+01
      2576   -0.2201349838E+01   -0.2722522311E+01    0.3926337605E+00    0.2551707615E+01    0.1822705854E+01
      2577   -0.2443698343E+01   -0.2771327378E+01    0.3523619369E+00    0.1881403560E+01    0.1393928312E+01
      2578   -0.2655609102E+01   -0.2797619049E+01    0.6212860272E+00    0.1849085841E+01    0.2281699578E+01
      2579   -0.3209719763E+01   -0.2964959622E+01    0.4976116729E+00    0.2201668865E+01    0.1402460828E+01
      2580   -0.2735183829E+01   -0.3234172439E+01    0.8441946821E+00    0.1849212181E+01    0.1775724288E+01
      2581   -0.3392552483E+01   -0.2668652308E+01    0.3635457837E+00    0.1639530684E+01    0.1694025182E+01
      2582   -0.2586701410E+01   -0.3112232600E+01    0.5181177499E+00    0.3572799737E+01    0.1312467592E+01
      2583   -0.2655609102E+01   -0.2904205855E+01    0.5389029240E+00    0.3806524251E+01    0.2060805517E+01
      2584   -0.3070584651E+01   -0.2895598016E+01    0.4834215848E+00    0.2854646385E+01    0.1692404398E+01
      2585   -0.2438899451E+01   -0.3077717353E+01    0.6418599962E+00    0.1931694369E+01    0.1530618957E+01
      2586   -0.2209715329E+01   -0.2978663994E+01    0.5500839488E+00    0.2592353865E+01    0.1630583210E+01
      2587   -0.2886058987E+01   -0.3290170146E+01    0.9132331795E+00    0.1923013702E+01    0.1872216118E+01
      2588   -0.3064496261E+01   -0.2644969140E+01    0.3080877374E+00    0.2202423267E+01    0.1678915503E+01
      2589   -0.3124364111E+01   -0.2948413561E+01    0.5937459679E+00    0.1840495138E+01    0.1726783701E+01
      2590   -0.3440101750E+01   -0.3172444332E+01    0.7140378159E+00    0.1738032147E+01    0.1467642360E+01
      2591   -0.2991402808E+01   -0.3005185910E+01    0.5489663046E+00    0.1431920946E+01    0.1310924941E+01
      2592   -0.3520003124E+01   -0.2696674262E+01    0.4209144398E+00    0.2057302803E+01    0.1902318697E+01
      2593   -0.2651696500E+01   -0.2533445870E+01    0.3056694357E+00    0.1648792790E+01    0.1893023317E+01
      2594   -0.3013679360E+01   -0.3086125379E+01    0.6373033600E+00    0.1730142211E+01    0.1447875444E+01
      2595   -0.3164313867E+01   -0.2902554323E+01    0.4437590973E+00    0.1488732807E+01    0.1250304514E+01
      2596   -0.2882731025E+01   -0.3142133743E+01    0.7813738225E+00    0.2465096642E+01    0.1950300152E+01
      2597   -0.3795899018E+01   -0.3035783904E+01    0.5847594807E+00    0.1882165629E+01    0.1439976099E+01
      2598   -0.2946924247E+01   -0.2977421174E+01    0.6244195467E+00    0.2618015510E+01    0.1908604027E+01
      2599   -0.3206214503E+01   -0.2946413561E+01    0.5021202999E+00    0.1535344049E+01    0.1339126196E+01
      2600   -0.3173282011E+01   -0.3098889788E+01    0.6540023594E+00    0.1456216033E+01    0.1414258850E+01
      2601   -0.3187759987E+01   -0.3161856430E+01    0.7426450164E+00    0.1803622559E+01    0.1616361979E+01
      2602   -0.2774692528E+01   -0.2880442364E+01    0.4361593663E+00    0.2312288519E+01    0.1456678054E+01
      2603   -0.2982969584E+01   -0.2785610132E+01    0.1694538653E+00    0.2116169059E+01    0.7366306207E+00
      2604   -0.2742323105E+01   -0.2633626138E+01    0.3272596431E+00    0.2199658553E+01    0.1781860721E+01
      2605   -0.3246422303E+01   -0.2736788653E+01    0.1420651035E+00    0.2592937922E+01    0.8812157161E+00
      2606   -0.3177836499E+01   -0.2957904560E+01    0.4528406528E+00    0.2081910540E+01    0.1237282441E+01
      2607   -0.2504456633E+01   -0.2444148667E+01    0.8375824634E-01    0.3541230979E+01    0.1742960365E+01
      2608   -0.2866463327E+01   -0.2901679936E+01    0.5529660904E+00    0.1264145361E+01    0.1602576897E+01
