     Index              y_true              y_pred        descriptor_1        descriptor_2        descriptor_3
      1213   -0.2276544903E+01   -0.2169915713E+01    0.1939584266E+05    0.7971653812E+01    0.5327892841E+01
      1214   -0.2291579695E+01   -0.2811265809E+01    0.4178606253E+05    0.6132022834E+01    0.7187384306E+01
      1215   -0.2318759396E+01   -0.2084543414E+01    0.6473272336E+04    0.4000000000E+01    0.1034267163E+02
      1216   -0.2348722665E+01   -0.2613297238E+01    0.2222038191E+05    0.5000000000E+01    0.2417062473E+02
      1217   -0.2367543417E+01   -0.3093877041E+01    0.3746437252E+05   -0.1139735225E+01    0.1420176745E+02
      1218   -0.2423659456E+01   -0.2027766336E+01    0.1576399219E+05    0.8746177284E+01    0.3626260660E+01
      1219   -0.2432974458E+01   -0.2850426629E+01    0.2614083202E+05   -0.3215962454E+01    0.1032169612E+02
      1220   -0.2440094212E+01   -0.2181987039E+01    0.5373364195E+04    0.2000000000E+01    0.1356688340E+02
      1221   -0.2477556679E+01   -0.2973017453E+01    0.2381390210E+04    0.1000000000E+01    0.7426064587E+02
      1222   -0.2489455928E+01   -0.2286944800E+01    0.1710409091E+05    0.5000000000E+01    0.9246193315E+01
      1223   -0.2528709316E+01   -0.2846057191E+01    0.4266870998E+05    0.6132022834E+01    0.8176415094E+01
      1224   -0.2534618190E+01   -0.2490353216E+01    0.8084461518E+04    0.3000000000E+01    0.3442066934E+02
      1225   -0.2537603050E+01   -0.2062399376E+01    0.1521096773E+05    0.7971653812E+01    0.4872969814E+01
      1226   -0.2567031831E+01   -0.2558214100E+01    0.8079712518E+04    0.3000000000E+01    0.3943176529E+02
      1227   -0.2590068060E+01   -0.2194767209E+01    0.1717380000E+05    0.6132022834E+01    0.5678913388E+01
      1228   -0.2616185890E+01   -0.3302150676E+01    0.6718486696E+05    0.7971653812E+01    0.3479497580E+01
      1229   -0.2616185890E+01   -0.2501344178E+01    0.8084461518E+04    0.3000000000E+01    0.3523090906E+02
      1230   -0.2625252937E+01   -0.2510229073E+01    0.1169343397E+05    0.4000000000E+01    0.3240438637E+02
      1231   -0.2627089285E+01   -0.2949819274E+01    0.3051303307E+05   -0.1424669031E+01    0.1514807953E+02
      1232   -0.2667562954E+01   -0.2813629931E+01    0.2706480002E+05   -0.1424669031E+01    0.1126432985E+02
      1233   -0.2671621824E+01   -0.3379880755E+01    0.6729769554E+05    0.7971653812E+01    0.9008232709E+01
      1234   -0.2718968225E+01   -0.2458605884E+01    0.3205123141E+05    0.8746177284E+01    0.6310423438E+01
      1235   -0.2761955654E+01   -0.2404351963E+01    0.9146436776E+04    0.0000000000E+00    0.1730064956E+02
      1236   -0.2772115094E+01   -0.2866248888E+01    0.2603041922E+05   -0.1424669031E+01    0.1698995963E+02
      1237   -0.2795881917E+01   -0.2986838660E+01    0.4547715890E+05    0.6132022834E+01    0.1354086445E+02
      1238   -0.2826815772E+01   -0.2455676032E+01    0.1311049847E+05   -0.3215962454E+01    0.4483576906E+01
      1239   -0.2853874135E+01   -0.3052441896E+01    0.3736393953E+05   -0.1139735225E+01    0.1132651933E+02
      1240   -0.2886058987E+01   -0.2233964654E+01    0.7172437500E+04   -0.1424669031E+01    0.4044967333E+01
      1241   -0.2910097361E+01   -0.2976163232E+01    0.2262050558E+05   -0.1977391161E+01    0.2954341372E+02
      1242   -0.2950784691E+01   -0.2830566834E+01    0.1671488674E+05   -0.3918572304E+00    0.3404864806E+02
      1243   -0.2978813596E+01   -0.3170298347E+01    0.6148750740E+05    0.8746177284E+01    0.6224398866E+01
      1244   -0.3005685927E+01   -0.2770775038E+01    0.2608735000E+05    0.5000000000E+01    0.2887618599E+02
      1245   -0.3057003873E+01   -0.2476233645E+01    0.2263015081E+05    0.6132022834E+01    0.1668731459E+02
      1246   -0.3166857352E+01   -0.2787356012E+01    0.2866675860E+05   -0.1424669031E+01    0.6467555041E+01
      1247   -0.3201354188E+01   -0.2343568102E+01    0.1019902403E+05    0.3000000000E+01    0.1982483727E+02
      1248   -0.3210424223E+01   -0.2587558588E+01    0.4345409544E+04    0.2000000000E+01    0.4530025548E+02
      1249   -0.3243369216E+01   -0.2832247934E+01    0.2298741224E+05   -0.3918572304E+00    0.2297455617E+02
      1250   -0.3353603136E+01   -0.3115356587E+01    0.2571265127E+05   -0.3215962454E+01    0.3061640386E+02
      1251   -0.3383007002E+01   -0.2588071365E+01    0.9843269232E+04    0.3000000000E+01    0.3848441674E+02
      1252   -0.3701162201E+01   -0.2507110499E+01    0.1308440560E+05    0.3000000000E+01    0.2672984928E+02
      1253   -0.3749597077E+01   -0.2560339527E+01    0.3151158856E+05    0.7971653812E+01    0.1247981389E+02
      1254   -0.3841658620E+01   -0.2455630790E+01    0.3393306125E+05    0.8746177284E+01    0.2731568280E+01
      1255   -0.3939328596E+01   -0.2954708286E+01    0.2366866676E+05   -0.3215962454E+01    0.2242263759E+02
      1256   -0.3970644635E+01   -0.2984017081E+01    0.1517331283E+05   -0.2966086741E+01    0.4048955153E+02
      1257   -0.4016856531E+01   -0.2828398144E+01    0.2259596398E+05   -0.3215962454E+01    0.1502625675E+02
      1258   -0.4175269050E+01   -0.2757607915E+01    0.1471880745E+05   -0.2411971840E+01    0.2625132286E+02
      1259   -0.5977571629E+01   -0.5554321730E+01    0.1406265179E+06   -0.3887189904E+01    0.3276147619E+01
      1260   -0.1899629696E+01   -0.2003236909E+01    0.2616457846E+04    0.3000000000E+01    0.8272825434E+01
      1261   -0.1982966953E+01   -0.2073603303E+01    0.1890370372E+04    0.1000000000E+01    0.8833575268E+01
      1262   -0.2034328358E+01   -0.2136204702E+01    0.6426994070E+04    0.3000000000E+01    0.1127228515E+02
      1263   -0.2068034241E+01   -0.2200840832E+01    0.1904766452E+05    0.6132022834E+01    0.2781338270E+01
      1264   -0.2099087314E+01   -0.2208840121E+01    0.1625940184E+05    0.5256019572E+01    0.5754575090E+01
      1265   -0.2444906398E+01   -0.2371110228E+01    0.2822857613E+05    0.7971653812E+01    0.4391066394E+01
      1266   -0.2539103209E+01   -0.2226918009E+01    0.1246199279E+05    0.4000000000E+01    0.1014698737E+02
      1267   -0.1563837464E+01   -0.2189775635E+01    0.2246907695E+05    0.7971653812E+01    0.1305452308E+01
      1268   -0.1756962125E+01   -0.2063532957E+01    0.3162832476E+04    0.3000000000E+01    0.1174235830E+02
      1269   -0.1756962125E+01   -0.2065624704E+01    0.1594285718E+04    0.1000000000E+01    0.8773988006E+01
      1270   -0.1829738490E+01   -0.2045174091E+01    0.6156053621E+04    0.4000000000E+01    0.8006729812E+01
      1271   -0.1835647352E+01   -0.1940293605E+01    0.4544025607E+04    0.5000000000E+01    0.6114354686E+01
      1272   -0.1838632208E+01   -0.1991318137E+01    0.1765587303E+04    0.2000000000E+01    0.5951795646E+01
      1273   -0.1882728936E+01   -0.2012316532E+01    0.7141406250E+04    0.5000000000E+01    0.6786821521E+01
      1274   -0.1931814398E+01   -0.2110820795E+01    0.1020799999E+05    0.5000000000E+01    0.8573796440E+01
      1275   -0.1935542273E+01   -0.1886591878E+01    0.3850000006E+04    0.5000000000E+01    0.3394540469E+01
      1276   -0.1946921826E+01   -0.2065592903E+01    0.7070952388E+04    0.5000000000E+01    0.1084006528E+02
      1277   -0.1954677295E+01   -0.1970600699E+01    0.4404591837E+04    0.4000000000E+01    0.5636070025E+01
      1278   -0.1954677295E+01   -0.2048018621E+01    0.4280219012E+04    0.4000000000E+01    0.1156525693E+02
      1279   -0.1958607591E+01   -0.2248934471E+01    0.7108532887E+04    0.4000000000E+01    0.2132727225E+02
      1280   -0.1962573781E+01   -0.2003595750E+01    0.8677980266E+04    0.5000000000E+01    0.3400769282E+01
      1281   -0.1962573781E+01   -0.2231734566E+01    0.5645922066E+04   -0.3918572304E+00    0.9664356509E+01
      1282   -0.1966576526E+01   -0.2131388557E+01    0.1937795922E+04    0.2000000000E+01    0.1597017302E+02
      1283   -0.1970616506E+01   -0.2348419800E+01    0.2898133330E+05    0.7971653812E+01    0.1374497945E+01
      1284   -0.1982966953E+01   -0.2057624779E+01    0.1079969524E+05    0.5000000000E+01    0.3595930647E+01
      1285   -0.1982966953E+01   -0.2323665924E+01    0.7848313094E+04    0.3000000000E+01    0.2255427867E+02
      1286   -0.2000000304E+01   -0.2053031815E+01    0.6844444437E+04    0.4000000000E+01    0.7357042098E+01
      1287   -0.2000000304E+01   -0.2161564243E+01    0.8662192593E+04    0.4000000000E+01    0.1211278099E+02
      1288   -0.2000869764E+01   -0.2146134601E+01    0.4722093746E+04    0.3000000000E+01    0.1504797636E+02
      1289   -0.2008774234E+01   -0.2005953552E+01    0.2248888888E+04    0.2000000000E+01    0.6167886085E+01
      1290   -0.2010550493E+01   -0.2077476104E+01    0.1586353845E+04    0.2000000000E+01    0.1262322743E+02
      1291   -0.2020451944E+01   -0.2158043239E+01    0.9442340864E+04    0.3000000000E+01    0.7499049097E+01
      1292   -0.2020451944E+01   -0.2160428329E+01    0.4348857148E+04    0.3000000000E+01    0.1676801205E+02
      1293   -0.2020907418E+01   -0.1999143152E+01    0.2703937500E+04    0.3000000000E+01    0.7814865911E+01
      1294   -0.2025488629E+01   -0.2043811310E+01    0.5372184985E+04    0.4000000000E+01    0.9305668055E+01
      1295   -0.2025949420E+01   -0.2021350963E+01    0.3428769234E+04    0.3000000000E+01    0.8157992175E+01
      1296   -0.2025949420E+01   -0.2040509798E+01    0.8351303533E+04    0.5000000000E+01    0.6705225117E+01
      1297   -0.2028260733E+01   -0.2060470376E+01    0.1441194624E+04    0.1000000000E+01    0.8667323265E+01
      1298   -0.2028724476E+01   -0.2011843845E+01    0.3363750000E+04    0.3000000000E+01    0.7573215131E+01
      1299   -0.2032920594E+01   -0.2201420929E+01    0.1490212377E+05    0.5000000000E+01    0.6872542502E+01
      1300   -0.2039529555E+01   -0.2150862592E+01    0.7303660749E+04    0.5000000000E+01    0.1671059554E+02
      1301   -0.2040958942E+01   -0.2141690599E+01    0.5868545451E+04    0.4000000000E+01    0.1563507731E+02
      1302   -0.2041436451E+01   -0.2707030514E+01    0.4285700115E+05    0.8746177284E+01    0.5332979593E+01
      1303   -0.2042872138E+01   -0.2210292785E+01    0.5842638889E+04    0.2000000000E+01    0.1481577466E+02
      1304   -0.2042872138E+01   -0.2211543561E+01    0.5158571429E+04    0.2000000000E+01    0.1612921105E+02
      1305   -0.2044793799E+01   -0.2363210772E+01    0.1924078506E+05    0.4000000000E+01    0.8092483244E+01
      1306   -0.2048177305E+01   -0.2425062856E+01    0.1635519752E+05    0.5000000000E+01    0.2076504142E+02
      1307   -0.2048177305E+01   -0.2275139575E+01    0.1054681953E+05    0.5000000000E+01    0.2008228991E+02
      1308   -0.2049635487E+01   -0.2352304073E+01    0.1378395501E+05    0.5000000000E+01    0.1999166509E+02
      1309   -0.2050610335E+01   -0.2223353411E+01    0.5120948145E+04    0.2000000000E+01    0.1706698510E+02
      1310   -0.2051098581E+01   -0.2085933946E+01    0.3517278908E+04    0.2000000000E+01    0.9799546524E+01
      1311   -0.2052566621E+01   -0.1838803950E+01    0.6413852069E+04    0.8000000000E+01    0.4178787730E+01
      1312   -0.2055517673E+01   -0.2259215526E+01    0.1420671875E+05    0.5000000000E+01    0.1237455761E+02
      1313   -0.2055517673E+01   -0.2651438445E+01    0.1697843210E+05    0.5000000000E+01    0.3634053192E+02
      1314   -0.2056011471E+01   -0.2362835311E+01    0.1004235295E+05    0.4000000000E+01    0.2448629722E+02
      1315   -0.2056011471E+01   -0.2449875968E+01    0.9111731753E+04    0.4000000000E+01    0.3256421403E+02
      1316   -0.2057992294E+01   -0.2102701493E+01    0.1686843629E+05    0.8000000000E+01    0.4968940922E+01
      1317   -0.2057992294E+01   -0.1989613643E+01    0.2076800000E+04    0.2000000000E+01    0.5270550390E+01
      1318   -0.2061480625E+01   -0.2185600772E+01    0.1413890625E+05    0.5000000000E+01    0.7068834128E+01
      1319   -0.2063486610E+01   -0.2287748986E+01    0.1226630952E+05    0.5000000000E+01    0.1794212165E+02
      1320   -0.2064493087E+01   -0.2323766075E+01    0.5573027777E+04    0.2000000000E+01    0.2366220376E+02
      1321   -0.2064997202E+01   -0.2277523733E+01    0.1497526042E+05    0.5000000000E+01    0.1235217698E+02
      1322   -0.2067019533E+01   -0.2198010985E+01    0.6104818679E+04    0.4000000000E+01    0.1936513770E+02
      1323   -0.2067526590E+01   -0.2086043788E+01    0.6030654437E+04    0.3000000000E+01    0.8282051497E+01
      1324   -0.2068542485E+01   -0.2265673724E+01    0.8837486472E+04    0.4000000000E+01    0.1947465580E+02
      1325   -0.2068542485E+01   -0.2622020090E+01    0.3494417139E+05    0.8746177284E+01    0.1319249168E+02
      1326   -0.2070581432E+01   -0.2227037862E+01    0.7721121297E+04    0.4000000000E+01    0.1861945923E+02
      1327   -0.2070581432E+01   -0.2229778617E+01    0.6708666667E+04    0.4000000000E+01    0.2062898793E+02
      1328   -0.2071604506E+01   -0.2201729759E+01    0.6541657223E+04    0.4000000000E+01    0.1885941533E+02
      1329   -0.2072116949E+01   -0.2167254200E+01    0.2562181814E+04    0.2000000000E+01    0.1749945804E+02
      1330   -0.2072116949E+01   -0.2896248726E+01    0.4999423215E+05    0.8746177284E+01    0.6540169597E+01
      1331   -0.2072116949E+01   -0.2471713972E+01    0.2887405712E+05    0.8746177284E+01    0.1294878240E+02
      1332   -0.2072116949E+01   -0.2239242784E+01    0.1736196723E+05    0.8000000000E+01    0.1415351496E+02
      1333   -0.2072629996E+01   -0.2248960917E+01    0.8203084959E+04    0.3000000000E+01    0.1641376476E+02
      1334   -0.2072629996E+01   -0.2268072744E+01    0.8264553852E+04    0.4000000000E+01    0.2067433592E+02
      1335   -0.2074172786E+01   -0.2268718111E+01    0.8074985067E+04    0.4000000000E+01    0.2106033908E+02
      1336   -0.2075204365E+01   -0.2282185950E+01    0.9885898980E+04    0.4000000000E+01    0.1882023857E+02
      1337   -0.2075204365E+01   -0.2825795536E+01    0.4337260712E+05    0.8746177284E+01    0.1316770040E+02
      1338   -0.2081970030E+01   -0.2207477459E+01    0.6956653842E+04    0.4000000000E+01    0.1854225612E+02
      1339   -0.2081970030E+01   -0.2326459551E+01    0.1222540404E+05    0.5000000000E+01    0.2086884160E+02
      1340   -0.2086186519E+01   -0.2260163366E+01    0.8356964070E+04    0.4000000000E+01    0.1992629143E+02
      1341   -0.2086186519E+01   -0.2294213091E+01    0.9608666666E+04    0.4000000000E+01    0.2020179275E+02
      1342   -0.2089375968E+01   -0.2193763821E+01    0.1659975445E+05    0.6132022834E+01    0.6629759218E+01
      1343   -0.2089375968E+01   -0.2290934643E+01    0.9522388052E+04    0.4000000000E+01    0.2011413858E+02
      1344   -0.2092589015E+01   -0.3018857435E+01    0.5116532140E+05    0.8746177284E+01    0.1348804117E+02
      1345   -0.2095826011E+01   -0.2019219543E+01    0.1174500000E+04    0.2000000000E+01    0.9063889740E+01
      1346   -0.2095826011E+01   -0.2148323014E+01    0.2005904082E+05    0.8746177284E+01    0.4845813487E+01
      1347   -0.2095826011E+01   -0.2085321093E+01    0.5213812500E+04    0.5000000000E+01    0.1560985957E+02
      1348   -0.2097453601E+01   -0.2073004506E+01    0.5178534606E+04    0.4000000000E+01    0.1180346741E+02
      1349   -0.2099633253E+01   -0.2137704061E+01    0.1426796681E+05    0.6132022834E+01    0.6659927015E+01
      1350   -0.2100179881E+01   -0.2309856313E+01    0.7379886213E+04    0.4000000000E+01    0.2533391937E+02
      1351   -0.2104577841E+01   -0.2401034508E+01    0.1117466667E+05    0.5000000000E+01    0.2824224016E+02
      1352   -0.2107905787E+01   -0.2165677883E+01    0.3608078084E+04    0.2000000000E+01    0.1551606864E+02
      1353   -0.2110698689E+01   -0.2053734937E+01    0.1708888821E+05    0.1000000000E+02    0.6888445178E+01
      1354   -0.2110698689E+01   -0.2379002269E+01    0.9613500000E+04    0.5000000000E+01    0.2940512300E+02
      1355   -0.2116338962E+01   -0.2467114871E+01    0.1185208865E+05    0.4000000000E+01    0.2894282431E+02
      1356   -0.2122629057E+01   -0.2307419761E+01    0.5998070771E+04    0.2000000000E+01    0.2169836673E+02
      1357   -0.2126679805E+01   -0.2271408407E+01    0.1094180951E+05    0.5000000000E+01    0.1910207751E+02
      1358   -0.2130182202E+01   -0.2964635487E+01    0.2736002901E+05   -0.1139735225E+01    0.2271301500E+02
      1359   -0.2135489334E+01   -0.2141952056E+01    0.8655903025E+04    0.4000000000E+01    0.1067822400E+02
      1360   -0.2144481268E+01   -0.2588173044E+01    0.1841399999E+05   -0.1424669031E+01    0.1008776869E+02
      1361   -0.2149967171E+01   -0.2334555559E+01    0.7917818181E+04    0.4000000000E+01    0.2619437375E+02
      1362   -0.2151811314E+01   -0.2201263399E+01    0.1154857144E+05    0.4000000000E+01    0.9886446897E+01
      1363   -0.2153045107E+01   -0.2288256476E+01    0.1069102162E+05    0.4000000000E+01    0.1783040554E+02
      1364   -0.2159894345E+01   -0.2500545864E+01    0.3770641515E+04    0.2000000000E+01    0.3991189263E+02
      1365   -0.2159894345E+01   -0.2251846924E+01    0.1338234602E+05    0.4000000000E+01    0.1034165543E+02
      1366   -0.2161151350E+01   -0.2884335082E+01    0.4239637500E+05    0.6132022834E+01    0.1148439813E+02
      1367   -0.2162412004E+01   -0.2147403713E+01    0.8290799995E+04    0.3000000000E+01    0.8770504108E+01
      1368   -0.2166853334E+01   -0.2344377702E+01    0.1053402540E+05    0.4000000000E+01    0.2224786807E+02
      1369   -0.2169411780E+01   -0.2587022593E+01    0.2771363639E+05    0.4892743454E+01    0.1210923341E+02
      1370   -0.2177178812E+01   -0.2173407252E+01    0.2182502055E+05    0.1000000000E+02    0.7255359629E+01
      1371   -0.2177178812E+01   -0.2316650568E+01    0.8668658190E+04    0.4000000000E+01    0.2353400418E+02
      1372   -0.2181115046E+01   -0.2652520796E+01    0.6217499388E+04    0.3000000000E+01    0.4970844886E+02
      1373   -0.2193820501E+01   -0.2326152222E+01    0.7695272727E+04    0.4000000000E+01    0.2597218953E+02
      1374   -0.2197226754E+01   -0.2205539310E+01    0.9411079995E+04    0.4000000000E+01    0.1401761620E+02
      1375   -0.2199971123E+01   -0.2056212771E+01    0.3604487805E+04    0.4000000000E+01    0.1337566771E+02
      1376   -0.2200659934E+01   -0.2117132406E+01    0.3566328885E+04    0.2000000000E+01    0.1201189078E+02
      1377   -0.2204120469E+01   -0.2276237667E+01    0.2464950976E+04    0.2000000000E+01    0.2570716144E+02
      1378   -0.2214670663E+01   -0.2323679193E+01    0.8668658190E+04    0.4000000000E+01    0.2405214546E+02
      1379   -0.2216811810E+01   -0.2278765689E+01    0.2353700976E+04    0.2000000000E+01    0.2609213297E+02
      1380   -0.2219683192E+01   -0.2043728988E+01    0.6466913266E+04    0.3000000000E+01    0.4383827760E+01
      1381   -0.2219683192E+01   -0.2280833136E+01    0.7091255328E+04    0.3000000000E+01    0.2074823692E+02
      1382   -0.2222573686E+01   -0.2603230601E+01    0.7321068580E+04    0.3000000000E+01    0.4410469267E+02
      1383   -0.2223299324E+01   -0.2107017865E+01    0.1141904762E+05    0.5000000000E+01    0.6131427626E+01
      1384   -0.2226214067E+01   -0.2191660114E+01    0.4741459039E+04    0.2000000000E+01    0.1540807823E+02
      1385   -0.2244125677E+01   -0.2248115325E+01    0.6782093627E+04    0.4000000000E+01    0.2184966119E+02
      1386   -0.2249492145E+01   -0.2218029608E+01    0.8915491046E+04    0.5000000000E+01    0.1878454371E+02
      1387   -0.2253366346E+01   -0.2737069880E+01    0.1992966657E+05   -0.1139735225E+01    0.1920221660E+02
      1388   -0.2254925755E+01   -0.2142386698E+01    0.2151684000E+05    0.8746177284E+01    0.1805661212E+01
      1389   -0.2270026280E+01   -0.2266631097E+01    0.3440640004E+04    0.2000000000E+01    0.2325712941E+02
      1390   -0.2294136886E+01   -0.1886659893E+01    0.1268909716E+05    0.1100000000E+02    0.5388018070E+01
      1391   -0.2299296889E+01   -0.1884790376E+01    0.1260540987E+05    0.1100000000E+02    0.5399602321E+01
      1392   -0.2303644223E+01   -0.2750047146E+01    0.2487041494E+05    0.5000000000E+01    0.2952068439E+02
      1393   -0.2304518937E+01   -0.2117717137E+01    0.4907089232E+04    0.2000000000E+01    0.9661405169E+01
      1394   -0.2326979738E+01   -0.2328268190E+01    0.9901740764E+04    0.3000000000E+01    0.1922767197E+02
      1395   -0.2336299734E+01   -0.2489699372E+01    0.3307933333E+05    0.7971653812E+01    0.4473496962E+01
      1396   -0.2345824132E+01   -0.2659011126E+01    0.8727918420E+04    0.5403023059E+00    0.3842101361E+02
      1397   -0.2350665823E+01   -0.2478583510E+01    0.1120804938E+05    0.3000000000E+01    0.2797663931E+02
      1398   -0.2363512806E+01   -0.2324599715E+01    0.8004000004E+04    0.4000000000E+01    0.2530658563E+02
      1399   -0.2372634860E+01   -0.2370378209E+01    0.9601230779E+04    0.4000000000E+01    0.2582986298E+02
      1400   -0.2416802020E+01   -0.2786781368E+01    0.3902433159E+05    0.6132022834E+01    0.1031280021E+02
      1401   -0.2432974458E+01   -0.2164029390E+01    0.7105725000E+04    0.3000000000E+01    0.1211178181E+02
      1402   -0.2447332636E+01   -0.2494500057E+01    0.1829337664E+05    0.5000000000E+01    0.2242373075E+02
      1403   -0.2448550856E+01   -0.2369508833E+01    0.5962313001E+04    0.3000000000E+01    0.2930073939E+02
      1404   -0.2465974783E+01   -0.2817726703E+01    0.1780799998E+05   -0.3215962454E+01    0.2278728009E+02
      1405   -0.2480172924E+01   -0.2092110740E+01    0.1164712500E+05    0.6132022834E+01    0.7977700980E+01
      1406   -0.2555956298E+01   -0.2874166239E+01    0.4542332140E+05    0.8746177284E+01    0.1307249109E+02
      1407   -0.2628933432E+01   -0.2585632242E+01    0.3037692000E+05    0.6132022834E+01    0.1092212693E+02
      1408   -0.2684031124E+01   -0.2473755912E+01    0.2720226165E+05    0.4892743454E+01    0.4672289541E+01
      1409   -0.2696805455E+01   -0.3032675726E+01    0.3770431786E+05   -0.1424669031E+01    0.8417916848E+01
      1410   -0.2795881917E+01   -0.2965011088E+01    0.4304271071E+05    0.6132022834E+01    0.1627786005E+02
      1411   -0.2860123117E+01   -0.2874515106E+01    0.1423395507E+05    0.3000000000E+01    0.5176221593E+02
      1412   -0.2863281652E+01   -0.3055400237E+01    0.3861109600E+05   -0.1424669031E+01    0.8474313947E+01
      1413   -0.2906580767E+01   -0.2820604502E+01    0.4316645981E+05    0.7971653812E+01    0.1085936755E+02
      1414   -0.2982969584E+01   -0.2768565974E+01    0.1707917525E+05   -0.2411971840E+01    0.2284529258E+02
      1415   -0.3011890284E+01   -0.2646844554E+01    0.3230085185E+05    0.6132022834E+01    0.1199992294E+02
      1416   -0.3037160631E+01   -0.2570588234E+01    0.8521517566E+04    0.3000000000E+01    0.3955523855E+02
      1417   -0.3043354780E+01   -0.2419003884E+01    0.1133049068E+05    0.5000000000E+01    0.2928873500E+02
      1418   -0.3139067566E+01   -0.2687816431E+01    0.3573331663E+05    0.4892743454E+01    0.5222499732E+01
      1419   -0.3140865908E+01   -0.2465691942E+01    0.1250333333E+05    0.5000000000E+01    0.3063670279E+02
      1420   -0.3162415981E+01   -0.2735274487E+01    0.3692179930E+05    0.4892743454E+01    0.6599309453E+01
      1421   -0.3176530336E+01   -0.2654678527E+01    0.1353616672E+05   -0.3918572304E+00    0.2675719350E+02
      1422   -0.3211129827E+01   -0.3551314697E+01    0.6128760759E+05   -0.1943594952E+01    0.3012521674E+01
      1423   -0.3211836580E+01   -0.2884434803E+01    0.1583108284E+05   -0.1977391161E+01    0.3490212171E+02
      1424   -0.3414547166E+01   -0.2539597312E+01    0.2583452001E+05    0.1943594952E+01    0.3234158311E+01
      1425   -0.3460932687E+01   -0.2356585957E+01    0.2942091839E+05    0.8746177284E+01    0.3485408506E+01
      1426   -0.3524338980E+01   -0.3019084181E+01    0.2697664424E+05   -0.3215962454E+01    0.2126278263E+02
      1427   -0.3531663010E+01   -0.2518348644E+01    0.2588832985E+05    0.1943594952E+01    0.1571669599E+01
      1428   -0.3543644597E+01   -0.2791483052E+01    0.2126666666E+05   -0.1424669031E+01    0.1998280251E+02
      1429   -0.3725858322E+01   -0.2308862036E+01    0.2748214288E+05    0.8746177284E+01    0.3428459136E+01
      1430   -0.3818176413E+01   -0.2408358953E+01    0.3197387758E+05    0.8746177284E+01    0.2744379684E+01
      1431   -0.3857007071E+01   -0.3395578400E+01    0.6586121873E+05    0.8746177284E+01    0.1502359267E+02
      1432   -0.4059020581E+01   -0.2455537475E+01    0.3393306125E+05    0.8746177284E+01    0.2724689272E+01
      1433   -0.4475045951E+01   -0.3016106104E+01    0.5632245000E+05    0.8746177284E+01    0.4078457417E+01
      1434   -0.1542118209E+01   -0.2018564606E+01    0.5039446159E+04    0.3000000000E+01    0.5077126023E+01
      1435   -0.1578396188E+01   -0.1848032955E+01    0.2257166667E+04    0.5000000000E+01    0.3395630132E+01
      1436   -0.1588380412E+01   -0.2116876602E+01    0.6663642860E+04    0.3000000000E+01    0.9424965229E+01
      1437   -0.1643974277E+01   -0.2630848038E+01    0.1413489280E+04    0.1000000000E+01    0.5076429754E+02
      1438   -0.1718966792E+01   -0.2349219036E+01    0.1189597404E+04    0.1000000000E+01    0.3040266967E+02
      1439   -0.1739928779E+01   -0.2198639311E+01    0.4333568005E+04    0.3000000000E+01    0.1961217181E+02
      1440   -0.1782516240E+01   -0.2252255670E+01    0.6504514292E+04    0.3000000000E+01    0.1968902148E+02
      1441   -0.1801343105E+01   -0.1939844755E+01    0.2791290321E+04    0.3000000000E+01    0.3287517189E+01
      1442   -0.1801343105E+01   -0.2122422004E+01    0.1916362630E+05    0.8746177284E+01    0.4534962028E+01
      1443   -0.1801343105E+01   -0.2100707290E+01    0.4166852689E+04    0.3000000000E+01    0.1269037651E+02
      1444   -0.1804100542E+01   -0.2056265543E+01    0.3205941247E+04    0.3000000000E+01    0.1112965395E+02
      1445   -0.1809668498E+01   -0.2795324521E+01    0.1910807129E+04    0.1000000000E+01    0.6200145773E+02
      1446   -0.1829738490E+01   -0.2270495635E+01    0.2679325519E+05    0.8746177284E+01    0.1829973157E+01
      1447   -0.1844664176E+01   -0.2071246714E+01    0.5319280410E+04    0.5000000000E+01    0.1438402785E+02
      1448   -0.1844664176E+01   -0.2085938409E+01    0.3696776293E+04    0.3000000000E+01    0.1244083691E+02
      1449   -0.1850781103E+01   -0.1986227831E+01    0.1765587303E+04    0.2000000000E+01    0.5576544780E+01
      1450   -0.1856985419E+01   -0.2106183977E+01    0.4015560185E+04    0.3000000000E+01    0.1336420570E+02
      1451   -0.1856985419E+01   -0.2087152322E+01    0.6094045839E+04    0.4000000000E+01    0.1121201071E+02
      1452   -0.1872895429E+01   -0.2210538553E+01    0.3042514284E+04    0.3000000000E+01    0.2279422121E+02
      1453   -0.1886056882E+01   -0.1956295860E+01    0.3901486059E+04    0.5000000000E+01    0.8441113660E+01
      1454   -0.1910095136E+01   -0.2579881207E+01    0.1879544791E+05   -0.1424669031E+01    0.8795525548E+01
      1455   -0.1913640418E+01   -0.1996033784E+01    0.1213665430E+05    0.8000000000E+01    0.5552943016E+01
      1456   -0.1920819007E+01   -0.2012893283E+01    0.9561699080E+04    0.5000000000E+01    0.2508513313E+01
      1457   -0.1924453294E+01   -0.2171545004E+01    0.2173926196E+05    0.8746177284E+01    0.3558095693E+01
      1458   -0.1928118251E+01   -0.2065439823E+01    0.9216000000E+04    0.4000000000E+01    0.4037927187E+01
      1459   -0.1928118251E+01   -0.1974750684E+01    0.4853684215E+04    0.5000000000E+01    0.8101668831E+01
      1460   -0.1939302424E+01   -0.2263349799E+01    0.2064976275E+05    0.6132022834E+01    0.4529275093E+01
