mpid,band_gap
mp-1182730,0.6853
mp-1092268,0.5371000000000006
mp-1096427,0.3658000000000001
mp-10009,0.7852999999999999
mp-542812,1.0066000000000002
mp-1202527,0.128
mp-1226384,0.9673000000000007
mp-24073,0.24980000000000002
mp-510661,1.2373000000000003
mp-22563,1.0029
mp-1213527,0.4170999999999998
mp-559288,1.3121
mp-1199105,0.5876999999999999
mp-1188567,0.4971999999999994
mp-556437,1.1242
mp-651087,0.6162000000000001
mp-1181523,1.4311999999999998
mp-1188270,0.41939999999999994
mp-618813,0.22949999999999982
mp-29394,0.4861
mp-8301,0.7328000000000001
mp-677075,1.4040999999999997
mp-677132,0.9607000000000001
mp-1078829,0.1814
mp-656152,0.16170000000000018
mp-1212638,0.6917
mp-1212657,0.6356999999999999
mp-1190515,0.011200000000000099
mp-1195809,1.0037000000000003
mp-1184317,0.6021000000000001
mp-2232476,1.4198
mp-38771,1.3708999999999998
mp-1232144,0.9533999999999998
mp-2218343,1.4005
mp-1225126,0.8407
mp-1224833,0.011499999999999844
mp-674348,0.8582999999999998
mp-1201421,0.029799999999999993
mp-1207225,0.08920000000000083
mp-1224674,1.3250000000000002
mp-676498,0.9544999999999995
mp-608146,0.4598
mp-669509,0.5267
mp-684712,1.0219000000000005
mp-1202688,1.0852
mp-1182355,1.1898
mp-669388,1.3044000000000002
mp-1188175,0.4490000000000003
mp-13973,1.3547000000000002
mp-1194754,1.3914999999999997
mp-1105966,0.11299999999999955
mp-542515,0.24800000000000022
mp-16035,1.0708000000000002
mp-1226218,0.08289999999999953
mp-756923,1.0482000000000005
mp-773164,0.9804999999999997
mp-1190458,0.31210000000000004
mp-1224817,1.0690999999999997
mp-1192574,1.4117000000000002
mp-1192219,1.3672999999999997
mp-1191816,0.45370000000000044
mp-1104611,0.06109999999999971
mp-1202112,0.10170000000000012
mp-1189617,0.3003
mp-573114,1.133
mp-568189,0.7897000000000003
mp-1191406,1.1604
mp-641576,0.8443999999999998
mp-556782,1.2450999999999999
mp-568811,0.7696999999999998
mp-1200532,0.9636000000000005
mp-1201973,0.9606999999999992
mp-1190789,1.3590999999999998
mp-1191013,0.27939999999999987
mp-1191699,0.34609999999999985
mp-510057,0.14659999999999984
mp-567291,0.1301000000000001
mp-30137,1.3884000000000003
mp-17237,0.13890000000000002
mp-683963,0.15420000000000034
mp-647096,1.0476
mp-1188599,0.4978000000000007
mp-1104777,0.24929999999999986
mp-555835,0.49250000000000016
mp-1213337,0.3895999999999997
mp-1193201,1.1217000000000001
mp-1194646,0.8444999999999996
mp-1196638,1.1759
mp-1198817,1.1710000000000003
mp-1199792,1.2438000000000002
mp-1200081,0.013700000000000045
mp-1200768,0.44320000000000004
mp-1213473,1.0998999999999999
mp-1204595,1.1865999999999994
mp-558965,1.0029000000000003
mp-554519,0.3285
mp-676156,1.1215000000000002
mp-685977,0.9084000000000003
mp-1199531,0.5501999999999998
mp-1205464,0.0748000000000002
mp-1233377,1.3417
mp-2230099,0.9026000000000001
mp-685713,0.31230000000000047
mp-1200242,1.0804
mp-582282,0.09709999999999974
mp-1212574,0.3146
mp-757238,1.1583999999999999
mp-1224628,0.17430000000000012
mp-1195691,0.31020000000000003
mp-562809,1.0231999999999997
mp-549695,0.8529
mp-628631,1.3080999999999996
mp-29797,0.08119999999999994
mp-1191361,0.3854000000000001
mp-1105604,0.5184000000000002
mp-1190957,0.25510000000000055
mp-1147577,0.7847
mp-2221948,0.7395
mp-1198487,0.133
mp-1212384,1.3853000000000004
mp-560018,0.08230000000000004
mp-505194,0.14149999999999974
mp-510471,0.9113000000000007
mp-510528,0.6894
mp-554419,0.754
mp-1184486,0.36570000000000036
mp-1224629,1.3175999999999997
mp-638598,0.9504999999999999
mp-1200033,0.3791
mp-1207092,0.5979000000000001
mp-1212616,0.32189999999999985
mp-752520,0.25229999999999997
mp-1212862,1.1082
mp-703682,1.1582
mp-1191402,1.2932000000000001
mp-510575,0.4040999999999997
mp-1212636,0.035699999999999954
mp-19721,0.20720000000000027
mp-1191365,0.2726999999999995
mp-1196177,1.4795000000000003
mp-1095479,0.1922000000000006
mp-556135,1.4871999999999999
mp-16801,0.22260000000000002
mp-510490,1.1773999999999996
mp-1213513,0.03180000000000005
mp-5575,0.26270000000000016
mp-550437,0.3767000000000005
mp-695048,1.3352000000000004
mp-557655,0.8492000000000002
mp-1212921,0.1875
mp-569393,0.47409999999999997
mp-1065609,0.05860000000000021
mp-1192808,0.6918
mp-1212606,0.08499999999999999
mp-1224573,0.38260000000000005
mp-1078542,0.6654999999999998
mp-545506,0.5757000000000003
mp-1198022,1.1428
mp-137,0.34330000000000016
mp-27948,0.49620000000000086
mp-1197268,0.5082
mp-1224378,0.09919999999999973
mp-1224348,0.19150000000000045
mp-1224350,0.2427999999999999
mp-14790,0.3594999999999997
mp-1224632,0.01159999999999961
mp-1212561,1.4249000000000005
mp-27626,1.0131000000000001
mp-27625,1.4055
mp-23420,1.0766000000000004
mp-1212667,1.2834000000000003
mp-1212622,1.1306000000000003
mp-1206551,0.5606999999999998
mp-1224417,0.056199999999999584
mp-1043033,0.01319999999999999
mp-728880,0.4095
mp-1178181,0.5717000000000008
mp-982048,0.6820000000000004
mp-1245827,0.21629999999999994
mp-1224375,0.2878999999999996
mp-1224407,0.018899999999999473
mp-1043019,0.0026999999999999247
mp-1224376,1.1343000000000005
mp-14791,0.40920000000000023
mp-1245618,0.6868000000000003
mp-1224336,0.24659999999999993
mp-541312,0.34279999999999955
mp-569600,0.1620999999999997
mp-1246899,0.5972999999999997
mp-975924,0.5894000000000004
mp-971694,0.37509999999999977
mp-641541,1.4131999999999998
mp-16610,0.7418000000000005
mp-510032,0.8456000000000001
mp-1224661,0.008599999999999997
mp-1224389,0.8687
mp-1199965,0.5974000000000004
mp-976401,0.33030000000000026
mp-21945,0.3814000000000002
mp-706531,0.3435000000000006
mp-1224326,0.3346
mp-1246552,0.00010000000000065512
mp-680333,1.2221
mp-568730,0.3877000000000006
mp-28487,0.20289999999999964
mp-541844,0.12790000000000035
mp-1224356,0.41440000000000055
mp-675004,0.6659999999999999
mp-1224685,0.09050000000000002
mp-1237991,0.7414
mp-1196708,1.262
mp-1212624,0.0024999999999999467
mp-1225269,0.6418
mp-9548,0.5112999999999999
mp-17524,0.7195999999999998
mp-1213444,0.7538
mp-1224371,0.1764000000000001
mp-29249,1.4797
mp-29644,0.5721000000000007
mp-1184708,1.4259
mp-541610,1.4259
mp-1212530,0.43500000000000005
mp-1181268,0.07719999999999994
mp-1197524,0.45630000000000004
mp-1245873,1.0470000000000002
mp-1245882,0.4135
mp-1246426,0.8840000000000001
mp-1078667,1.1421999999999999
mp-995236,0.9326999999999999
mp-1188940,1.1093
mp-1224374,0.42710000000000026
mp-1072104,1.3714999999999993
mp-20893,0.9845000000000002
mp-2633,0.7937000000000003
mp-470,1.2157
mp-1095275,0.4889000000000001
mp-1196290,0.369
mp-1245424,0.5269000000000004
mp-1245525,1.4343999999999992
mp-1246952,0.3539000000000003
mp-541785,1.3441
mp-1101755,1.0195999999999996
mp-20817,0.6596000000000002
mp-1025397,0.12909999999999933
mp-12910,0.5488
mp-2242,1.2375999999999996
mp-29641,0.26890000000000036
mp-10759,0.015300000000000757
mp-700,0.8988
mp-1190257,1.4891999999999999
mp-540625,1.4381000000000002
mp-1080459,0.15500000000000025
mp-1172873,0.6986999999999997
mp-2612,0.4068000000000005
mp-938,0.8086000000000002
mp-1224368,0.5438999999999998
mp-1224318,0.2541000000000002
mp-1224448,0.6227
mp-1224514,0.6566000000000001
mp-8645,0.4128999999999996
mp-1224373,0.2558999999999996
mp-756008,1.0682999999999998
mp-770711,1.0688
mp-976247,0.7273999999999994
mp-34047,0.2986
mp-675026,1.1597000000000002
mp-690112,0.5541
mp-1224441,0.5904999999999998
mp-720843,1.2048
mp-32854,1.0035
mp-677337,0.09450000000000003
mp-1204113,1.1772
mp-1196283,1.1795
mp-1366149,0.02859999999999996
mp-1197750,0.8076
mp-1120805,0.2236
mp-721713,1.2455999999999998
mp-1182769,0.04239999999999977
mp-555813,1.0657
mp-570642,0.09089999999999998
mp-1238661,0.08640000000000025
mp-1181831,0.3721
mp-708034,1.1857
mp-1238354,0.4152000000000001
mp-1197449,0.11560000000000004
mp-758573,0.20540000000000003
mp-720397,1.2644000000000002
mp-1182066,1.0727
mp-708038,1.0929
mp-1096977,0.2567
mp-1198867,1.4438
mp-709027,0.6910000000000001
mp-707412,0.5587000000000001
mp-1237358,0.10030000000000006
mp-695295,0.8877999999999999
mp-1204531,0.02290000000000003
mp-555945,0.17430000000000012
mp-1197937,0.7143999999999999
mp-1196799,0.3137
mp-1196552,0.12939999999999996
mp-625082,0.022800000000000015
mp-684678,0.05420000000000025
mp-1105452,1.2919999999999998
mp-1201925,1.021
mp-720807,1.1982
mp-1205123,0.45640000000000003
mp-696482,1.1286
mp-1181092,1.0037999999999998
mp-1181310,1.282
mp-29530,1.4761
mp-1213350,0.08999999999999997
mp-708089,0.8057
mp-571170,0.15259999999999996
mp-27855,0.8348999999999998
mp-1181751,0.8704000000000001
mp-626542,0.28659999999999997
mp-1181731,0.2897
mp-1181505,1.1686
mp-625631,1.374
mp-625664,0.7247
mp-625994,1.4509999999999998
mp-1197921,0.41980000000000006
mp-1078595,0.031199999999999672
mp-1198679,0.0524
mp-1202134,0.04269999999999996
mp-1181569,0.10189999999999999
mp-2647151,0.6288
mp-1181304,1.4496000000000002
mp-1181667,1.266
mp-626014,0.9650000000000001
mp-1181786,0.815
mp-977014,1.4326
mp-1180988,1.4636
mp-625347,0.3096
mp-626354,1.1695
mp-1195902,0.661
mp-706295,0.3978
mp-604209,1.2347000000000001
mp-601383,0.5812999999999999
mp-676050,1.0125
mp-643397,1.0972
mp-643735,1.0278
mp-973694,1.2942
mp-1224602,1.4877
mp-673460,0.07930000000000015
mp-706624,0.08870000000000003
mp-1212700,1.162
mp-996955,1.2771
mp-996985,1.29
mp-996998,0.6675
mp-634105,1.4833
mp-1212514,1.1598
mp-1212600,0.010000000000000009
mp-1184859,1.2841999999999998
mp-676362,1.4529999999999998
mp-707923,0.30289999999999995
mp-729593,0.0121
mp-720532,0.6607000000000001
mp-1212694,0.10009999999999997
mp-1213647,0.7646
mp-1198268,0.040600000000000414
mp-696797,0.20299999999999985
mp-1224668,0.16449999999999998
mp-1197260,0.7923
mp-29420,1.3131
mp-29419,1.2626
mp-29708,0.9085000000000001
mp-31305,1.0245000000000002
mp-1097002,0.4414
mp-1198074,1.4675000000000002
mp-1198311,1.3377
mp-984696,0.5049999999999999
mp-1224418,0.5994000000000006
mp-28550,0.1563000000000001
mp-1097097,0.1311
mp-1248522,0.1464000000000003
mp-1096396,0.3098000000000001
mp-1096190,0.1440999999999999
mp-1096112,0.08450000000000024
mp-1097390,0.32089999999999996
mp-1096515,0.20120000000000005
mp-1097409,0.0472999999999999
mp-1096418,0.24929999999999986
mp-19928,0.03200000000000003
mp-1097599,0.25150000000000006
mp-1096065,0.07450000000000001
mp-1097392,0.03810000000000002
mp-1095963,0.3339000000000003
mp-752754,0.34830000000000005
mp-754833,1.0665999999999993
mp-755911,0.08630000000000049
mp-775788,1.3567
mp-776205,1.3828999999999994
mp-780050,1.4915000000000003
mp-780169,1.0450999999999997
mp-2713868,0.9424000000000001
mp-1096661,0.09209999999999985
mp-1095999,0.19740000000000002
mp-1096457,0.11969999999999992
mp-1093833,0.08820000000000006
mp-1096469,0.022800000000000153
mp-1017567,0.8851000000000004
mp-1206519,0.19169999999999998
mp-1029330,0.6071
mp-1093574,0.05010000000000003
mp-1097293,0.2772000000000001
mp-1093586,0.3003
mp-1096592,0.5825
mp-1097343,0.18069999999999986
mp-1096095,0.38500000000000023
mp-1096292,0.10850000000000026
mp-1097080,0.12580000000000036
mp-1212249,0.7608999999999999
mp-1094220,0.047099999999999476
mp-11660,1.0259
mp-754434,1.0917000000000003
mp-755988,0.9216000000000006
mp-776470,1.0064000000000002
mp-1212441,0.7419999999999991
mp-570700,0.5025000000000004
mp-1212496,0.01609999999999978
mp-1212485,1.3758
mp-1204271,1.4819
mp-1233149,0.17319999999999958
mp-1233979,0.07479999999999976
mp-1234460,0.2389000000000001
mp-28941,1.1134999999999997
mp-1093765,9.999999999976694e-05
mp-1096748,0.22100000000000009
mp-1096461,0.14390000000000036
mp-1184563,1.0495
mp-756683,1.073
mp-1002124,0.2957000000000001
mp-1097087,0.35329999999999995
mp-1095894,0.16210000000000013
mp-1097490,0.3959999999999999
mp-1239246,0.6166999999999998
mp-1239247,0.9685999999999995
mp-1239262,0.3371999999999997
mp-1239266,0.7582999999999998
mp-1246605,0.7591000000000001
mp-1246783,0.9163999999999999
mp-1246990,0.9302999999999995
mp-1246998,0.8528999999999995
mp-1246999,0.6033
mp-1247338,0.7444000000000006
mp-1239120,0.5950999999999995
mp-1239136,0.2004999999999999
mp-1239146,0.2751000000000001
mp-1239152,0.3357000000000001
mp-1239204,1.1564999999999994
mp-1239210,0.2854000000000001
mp-1239213,0.28710000000000013
mp-1239216,0.42320000000000046
mp-1239218,0.5966000000000005
mp-1239245,0.09339999999999993
mp-1246312,0.4004000000000003
mp-1247303,0.32089999999999996
mp-1224440,0.07929999999999993
mp-1980701,1.1371000000000002
mp-781615,0.5763000000000003
mp-1212531,0.16999999999999993
mp-3650,0.0517000000000003
mp-1096033,0.00019999999999997797
mp-1097186,0.07850000000000046
mp-866051,0.02099999999999902
mp-28220,0.4575
mp-1245779,0.06200000000000028
mp-1093534,0.3066
mp-567817,0.3307000000000002
mp-1198529,1.3812000000000002
mp-567441,0.9778000000000002
mp-1185513,0.04809999999999981
mp-1033729,0.0940000000000003
mp-1033673,0.1897000000000002
mp-1038364,0.5003000000000002
mp-1038412,0.8342999999999998
mp-1038485,0.8494999999999999
mp-1038450,0.011200000000000543
mp-1038368,0.7456000000000005
mp-1038443,0.5589999999999993
mp-1038514,0.46830000000000105
mp-1036857,0.0064000000000010715
mp-1036860,0.01789999999999914
mp-1038569,0.02069999999999972
mp-1037138,0.026099999999999568
mp-1037139,0.012399999999999523
mp-1036918,0.013600000000000279
mp-1037256,0.023600000000000065
mp-1037149,0.6385000000000005
mp-1037159,0.5609999999999999
mp-1097507,0.29969999999999963
mp-1097250,0.4041999999999999
mp-1096240,0.6561999999999999
mp-1016825,0.7745000000000002
mp-1096007,0.9483999999999999
mp-1097464,0.2711000000000001
mp-554217,0.875
mp-1018716,0.5762
mp-1102429,1.1880999999999995
mp-1093591,0.6135000000000002
mp-1104428,0.7710000000000001
mp-1096255,0.2676000000000003
mp-924128,0.3868999999999998
mp-729080,0.6691
mp-1202004,0.010499999999999954
mp-1247467,0.9043000000000001
mp-22147,1.4517000000000002
mp-1096699,0.5404
mp-1093729,0.4097999999999997
mp-985829,1.2237
mp-9922,1.1326
mp-1096995,1.0651000000000002
mp-1224358,0.1391000000000009
mp-1097378,0.16229999999999967
mp-1096415,0.09050000000000002
mp-985831,0.5342000000000002
mp-15622,0.31709999999999994
mp-1224282,0.7587000000000002
mp-866062,0.16949999999999932
mp-1097298,0.121
mp-11869,0.033800000000000274
mp-1096723,0.15260000000000007
mp-8725,1.1981000000000002
mp-1224295,0.24979999999999958
mp-1095764,0.06570000000000009
mp-1093658,0.6284000000000001
mp-1095996,0.14719999999999978
mp-1097488,0.2218
mp-1097020,0.492
mp-1212434,1.0147
mp-989651,0.9563000000000001
mp-1097138,0.17359999999999998
mp-1189341,0.6334000000000009
mp-1102545,0.6963000000000004
mp-9396,0.7967000000000004
mp-9397,0.41999999999999993
mp-1097091,0.4142999999999999
mp-1093916,0.3569
mp-1096645,0.1304000000000003
mp-1096560,0.01639999999999997
mp-1224121,1.0865999999999998
mp-1077098,1.0394
mp-1184554,0.23969999999999997
mp-1184657,0.5904
mp-1184709,0.2567
mp-1184766,0.7609000000000001
mp-1224431,0.7993000000000001
mp-1546032,0.4712
mp-2629196,0.40900000000000003
mp-569360,0.09670000000000001
mp-753304,0.3447
mp-864900,0.5060999999999999
mp-975272,0.13019999999999993
mp-3810,0.7083000000000004
mp-554921,1.1861000000000002
mp-1213664,0.14470000000000027
mp-734002,0.8311000000000001
mp-1188411,0.1746000000000001
mp-754065,0.5173000000000001
mp-542596,1.0267
mp-1224171,1.3079
mp-1224429,1.3083
mp-685427,1.2755999999999998
mp-504876,1.0826
mp-28899,0.899
mp-28224,1.3074000000000001
mp-540925,0.7378999999999999
mp-23354,0.6998000000000001
mp-1203944,0.2339
mp-1212481,0.5700999999999999
mp-13995,1.0221999999999998
mp-663506,0.9468999999999999
mp-3167,0.4336
mp-736665,0.5335000000000001
mp-28136,0.9192
mp-1336696,0.8429999999999999
mp-680303,1.0062
mp-1184786,1.4991999999999999
mp-28455,1.4841999999999997
mp-28874,0.9380999999999999
mp-28875,1.1347
mp-29679,1.4683
mp-561472,1.452
mp-1189737,0.02939999999999987
mp-7462,1.4363000000000001
mp-30123,0.7264
mp-560456,1.4253000000000005
mp-5363,0.5348000000000002
mp-8975,0.9868999999999999
mp-22999,0.3047
mp-540645,0.6363
mp-1212528,1.017
mp-559722,0.8579000000000001
mp-12199,1.4042999999999999
mp-29096,1.487
mp-1224250,0.5971
mp-29956,1.3129
mp-31075,1.3272
mp-29955,1.1701000000000001
mp-571404,1.1291000000000002
mp-1201118,0.1857
mp-28579,1.3859000000000001
mp-4445,0.5021
mp-1203433,1.3663
mp-567949,1.3029000000000002
mp-570084,1.2214
mp-1212477,0.2261
mp-23333,1.4621
mp-558934,1.0025
mp-1198489,1.1442999999999999
mp-1238169,0.8314999999999999
mp-29709,0.7357
mp-1212239,0.6304999999999998
mp-1207330,0.2250000000000001
mp-542474,1.3146
mp-30890,0.5752
mp-560316,0.5891
mp-1224700,0.000400000000000178
mp-754598,0.4373
mp-571177,1.2572
mp-3538,1.1609
mp-557953,0.6009
mp-29078,0.7238
mp-28590,0.6598999999999999
mp-30929,1.1260999999999999
mp-567798,0.9168
mp-726668,0.49960000000000004
mp-1190220,0.8412999999999999
mp-31132,0.2036
mp-1191374,0.8916
mp-29043,0.7163999999999997
mp-23358,0.18619999999999998
mp-28889,1.4109
mp-1194553,1.4889000000000001
mp-570652,1.2948000000000002
mp-568828,1.025
mp-568757,0.11109999999999998
mp-23652,1.4271
mp-23453,0.9446000000000001
mp-541403,1.3616000000000001
mp-29958,1.4295
mp-541193,0.9253
mp-1204118,1.4999
mp-1182701,0.4504
mp-1205446,0.6139
mp-651839,0.2024
mp-568804,1.1979000000000002
mp-569421,1.2807000000000002
mp-1204453,0.9506
mp-727374,0.2501000000000001
mp-30284,1.2350999999999999
mp-1190936,0.10049999999999992
mp-685555,0.9166999999999998
mp-1181503,0.4667999999999999
mp-1181795,0.7057999999999998
mp-1200813,0.9763000000000002
mp-1196217,1.0069
mp-1196399,0.6603
mp-732350,0.5928000000000002
mp-1199064,0.9761
mp-1199879,0.02839999999999998
mp-1193220,0.7262
mp-1181260,0.0021999999999999797
mp-1193326,0.4939
mp-1212413,1.4909000000000001
mp-733794,0.013499999999999845
mp-1102332,0.7648999999999999
mp-8177,0.9687
mp-974603,0.3962999999999999
mp-24426,1.4897
mp-1182772,0.17239999999999966
mp-976118,1.4435
mp-1201970,0.7312000000000001
mp-23844,1.4590999999999998
mp-23192,1.3324
mp-567471,1.3495
mp-568742,1.3751
mp-1181217,0.8361000000000001
mp-1207010,0.9168999999999996
mp-1202562,1.116
mp-1197255,0.0230999999999999
mp-1181080,0.09060000000000001
mp-731856,1.1068
mp-1181074,0.3605
mp-1181105,0.0014999999999998348
mp-1190794,0.7127999999999999
mp-726075,0.1762999999999999
mp-1077107,1.2712
mp-1224,1.1867
mp-556859,1.3043
mp-7826,1.3101
mp-1181027,0.05339999999999989
mp-2278,0.07530000000000014
mp-557266,0.3104
mp-755333,0.15670000000000006
mp-22574,1.2948000000000004
mp-1192405,0.5524999999999998
mp-1190352,1.3365000000000002
mp-1199714,0.1373000000000002
mp-7293,1.2066
mp-1182103,0.10629999999999984
mp-35659,1.3192
mp-1096631,0.6685000000000003
mp-1200918,0.0796
mp-1106367,1.0474999999999999
mp-1200893,0.8006
mp-1181082,0.6272000000000001
mp-1200662,0.040899999999999936
mp-3228,1.3525
mp-1199212,0.20189999999999975
mp-1018722,1.0432000000000001
mp-726796,1.1562
mp-10796,0.8439999999999999
mp-1071269,0.27890000000000015
mp-358,0.48019999999999996
mp-698518,0.806
mp-1192381,0.04940000000000011
mp-1191753,0.9793999999999996
mp-1212717,0.26039999999999996
mp-1203590,0.12919999999999998
mp-1225958,0.06990000000000007
mp-1224178,1.4907000000000004
mp-1224142,0.7792000000000003
mp-1041198,0.7620999999999998
mp-1212366,0.40080000000000027
mp-1203269,0.01499999999999968
mp-1224610,1.0152
mp-1213598,0.016999999999999904
mp-1197586,0.02859999999999996
mp-1225863,1.2996000000000003
mp-1207314,0.1065999999999998
mp-1198383,0.11390000000000011
mp-9006,1.1355000000000004
mp-34735,0.6562000000000001
mp-531811,0.8872999999999998
mp-6942,1.1172000000000002
mp-4284,0.6036999999999999
mp-531201,0.7477
mp-18259,0.6646000000000001
mp-554184,0.8664999999999998
mp-16056,0.7174
mp-1212393,0.6806000000000001
mp-1212369,0.7784
mp-5029,0.15629999999999988
mp-1207329,0.14939999999999998
mp-1206948,0.15580000000000016
mp-1190440,0.8660000000000001
mp-1224293,0.6350000000000002
mp-1224105,1.3926999999999996
mp-1195954,1.2606000000000002
mp-2228418,0.8040999999999996
mp-2230967,0.1069
mp-2219250,0.9856
mp-1233437,0.1520999999999999
mp-1232252,1.3388999999999998
mp-1103791,1.3304
mp-1232179,1.1386000000000003
mp-1232296,1.1366999999999998
mp-2218190,1.3950999999999998
mp-2218211,1.4803000000000002
mp-2230356,0.7401000000000004
mp-754918,0.9335
mp-1224132,1.0202999999999998
mp-1196010,0.13579999999999998
mp-1178175,1.1706000000000003
mp-878,1.4612999999999996
mp-8956,0.6113999999999997
mp-755742,1.3472
mp-9824,1.315
mp-1213090,0.4312
mp-559287,0.6225000000000005
mp-1189209,0.5307999999999997
mp-1207280,0.09200000000000008
mp-1178172,0.6118999999999994
mp-1178173,0.7656000000000001
mp-768908,0.5838000000000001
mp-1224439,0.07650000000000023
mp-1178177,1.2503000000000002
mp-753937,0.19609999999999994
mp-1199431,1.2642000000000007
mp-1212415,0.004699999999999704
mp-1189310,0.31430000000000025
mp-554553,1.4608999999999996
mp-1197194,0.02760000000000007
mp-1203491,1.0963000000000003
mp-769285,1.4741
mp-769345,1.4825999999999997
mp-1106363,0.5575999999999999
mp-1104812,0.3746999999999998
mp-1192541,1.1528999999999998
mp-1154,0.4560999999999993
mp-1212299,0.015600000000000058
mp-1223995,1.1961
mp-1224018,0.8481999999999998
mp-1224054,0.3625999999999996
mp-1224136,0.16999999999999993
mp-1212255,0.21889999999999965
mp-1234571,0.9813999999999998
mp-1212308,0.03639999999999999
mp-1223962,1.0734
mp-2224439,0.11380000000000035
mp-1223970,0.42550000000000043
mp-14801,0.49520000000000053
mp-1200540,0.25070000000000014
mp-1193486,0.0043000000000001926
mp-1203536,0.004300000000000637
mp-1224662,0.8681000000000001
mp-1202615,0.7305999999999999
mp-2230681,1.1429000000000005
mp-2230947,0.4002000000000008
mp-1200650,0.001700000000000479
mp-27603,0.005199999999999427
mp-1212353,0.02999999999999936
mp-1224110,0.9654999999999996
mp-1212699,0.0025999999999999357
mp-1352605,0.09860000000000002
mp-1212405,0.014499999999999957
mp-1224562,0.9237000000000002
mp-753766,0.035900000000000265
mp-32833,0.5463000000000005
mp-1212377,0.013200000000000323
mp-675189,0.4173
mp-1212285,1.2612999999999999
mp-1188549,0.08190000000000008
mp-1191834,0.007199999999999651
mp-1192267,0.0032000000000005357
mp-1234469,1.1221999999999999
mp-757752,0.2656999999999998
mp-1224577,1.4704999999999995
mp-1079429,0.4761000000000002
mp-12955,1.2711999999999999
mp-1392664,0.6289000000000002
mp-675376,0.6869000000000001
mp-936760,0.5030999999999999
mp-1223840,1.1020000000000003
mp-12904,0.8999000000000006
mp-1102733,0.017700000000000493
mp-1103217,0.006700000000000372
mp-1212091,0.21030000000000015
mp-1199447,0.1695000000000002
mp-1191115,0.5762
mp-976384,0.2705000000000002
mp-546625,1.3664999999999994
mp-549127,1.3709999999999996
mp-551101,1.3910999999999998
mp-1223843,1.0659
mp-1212475,0.026899999999999924
mp-1181658,1.0403
mp-1191408,0.7752
mp-1200004,0.1253000000000002
mp-1188609,0.16200000000000014
mp-1191543,0.16779999999999973
mp-19055,0.05889999999999995
mp-19076,0.29679999999999995
mp-1212095,1.4636
mp-17170,0.9253
mp-6244,1.1844000000000001
mp-1206723,0.5093999999999994
mp-1223815,1.1100000000000003
mp-1206626,0.3895999999999997
mp-1184778,1.4474
mp-1212190,1.2691
mp-1212225,0.1956
mp-24012,1.4981000000000004
mp-1198708,0.6263000000000001
mp-1041103,1.1227
mp-1185534,0.27990000000000004
mp-1041076,0.3339000000000003
mp-1041108,0.8795000000000002
mp-510225,1.1551999999999998
mp-1181443,1.0638
mp-1193069,0.4942000000000002
mp-22081,0.43510000000000026
mp-883,0.08749999999999991
mp-1193599,0.08739999999999992
mp-1018139,0.1941000000000006
mp-4174,0.2919999999999998
mp-1025565,0.1889
mp-1203894,0.06559999999999999
mp-9851,0.10630000000000006
mp-1212072,0.018299999999999983
mp-1190574,0.2939999999999996
mp-1212108,0.9605999999999995
mp-10931,1.2995999999999999
mp-769118,1.1909999999999998
mp-567418,0.3915999999999995
mp-1206872,0.09050000000000047
mp-30390,0.02200000000000024
mp-754555,1.4262000000000001
mp-1007665,1.4885000000000002
mp-569178,1.2785000000000002
mp-1007663,0.7305000000000001
mp-1343485,0.8904999999999998
mp-1041130,1.0043999999999995
mp-19024,1.1970999999999998
mp-1104326,0.8788999999999998
mp-1347018,0.07489999999999997
mp-1040974,1.1326
mp-1049305,1.4613
mp-1041307,0.9379
mp-1041120,0.11290000000000022
mp-1105105,0.1607
mp-27639,1.4022999999999999
mp-568024,1.4968000000000001
mp-573495,1.1833
mp-752422,1.0255999999999998
mp-27988,1.4397
mp-685157,1.4690999999999996
mp-559119,1.4687000000000001
mp-23170,1.4625
mp-1181130,0.1761999999999999
mp-1223998,0.5345
mp-1203701,0.8184
mp-1181234,1.1853999999999996
mp-1203419,1.0857999999999999
mp-622755,1.1947
mp-662823,1.3131000000000004
mp-1225003,0.6701999999999995
mp-1224550,1.0372000000000003
mp-1224567,0.9308999999999994
mp-674374,0.7987000000000002
mp-1204264,1.4187000000000003
mp-1224719,0.6484999999999994
mp-1224455,0.7749000000000001
mp-686581,0.7303000000000002
mp-1192998,0.8443999999999998
mp-560386,0.9615
mp-505607,0.43699999999999983
mp-559520,1.2219000000000002
mp-1224043,0.9666000000000001
mp-1224076,1.1027
mp-1223994,0.21809999999999974
mp-1223776,0.7235
mp-1224031,0.030799999999999716
mp-1223909,0.4591000000000003
mp-1223851,1.3294999999999995
mp-768468,0.11910000000000043
mp-1198248,1.1486999999999998
mp-650840,1.2003999999999992
mp-1213414,0.9121000000000001
mp-1201600,1.4904000000000002
mp-21617,0.1949999999999994
mp-558055,0.45840000000000014
mp-1200516,0.38949999999999996
mp-1224227,0.3885999999999994
mp-1224053,0.06789999999999985
mp-1224138,0.0895999999999999
mp-1223913,0.0032000000000000917
mp-1224246,0.01949999999999985
mp-1223937,0.0054000000000002935
mp-1224081,0.4907999999999997
mp-1224181,0.17669999999999986
mp-1224103,0.5747000000000004
mp-1224202,0.6181999999999994
mp-1224032,1.0657999999999999
mp-1224545,0.5701
mp-1224609,0.7523
mp-1246341,0.07829999999999959
mp-1190319,1.0494000000000003
mp-1246555,0.2134999999999998
mp-1212052,0.005300000000000082
mp-1096342,0.018899999999999917
mp-753983,0.14620000000000033
